independent_success,pair_success,matching_success,minimum_smc_ess,minimum_smc_unique,smc_acceptance,trial
7.63946624858854e-39,8.011871939983598e-39,8.010802790159851e-39,0.015663506114398155,0.01953125,0.14724710718571027,0
