trial,hidden,selector,retained,list_size,candidate_space,generated_children,exact_factor_evaluations
23,1,pair_beam,0.0,512,7776,7698,0
23,1,exact_rerank,0.0,512,7776,7698,20480
23,2,pair_beam,0.0,512,7776,7698,0
23,2,exact_rerank,0.0,512,7776,7698,20480
23,3,pair_beam,0.0,512,7776,7698,0
23,3,exact_rerank,0.0,512,7776,7698,20480
24,0,pair_beam,0.0,512,7776,7698,0
24,0,exact_rerank,0.0,512,7776,7698,20480
24,1,pair_beam,0.12844036697247707,512,7776,7698,0
24,1,exact_rerank,1.0,512,7776,7698,20480
24,2,pair_beam,1.0,512,7776,7698,0
24,2,exact_rerank,0.0,512,7776,7698,20480
24,3,pair_beam,0.0,512,7776,7698,0
24,3,exact_rerank,0.0,512,7776,7698,20480
25,0,pair_beam,1.0,512,7776,7698,0
25,0,exact_rerank,1.0,512,7776,7698,20480
25,1,pair_beam,0.0,512,7776,7698,0
25,1,exact_rerank,0.0,512,7776,7698,20480
25,2,pair_beam,0.0,512,7776,7698,0
25,2,exact_rerank,0.0,512,7776,7698,20480
25,3,pair_beam,0.0,512,7776,7698,0
25,3,exact_rerank,0.0,512,7776,7698,20480
26,0,pair_beam,0.0,512,7776,7698,0
26,0,exact_rerank,0.0,512,7776,7698,20480
26,1,pair_beam,0.0,512,7776,7698,0
26,1,exact_rerank,0.0,512,7776,7698,20480
26,2,pair_beam,0.0,512,7776,7698,0
26,2,exact_rerank,0.0,512,7776,7698,20480
26,3,pair_beam,0.0,512,7776,7698,0
26,3,exact_rerank,0.0,512,7776,7698,20480
27,0,pair_beam,0.0,512,7776,7698,0
27,0,exact_rerank,0.0,512,7776,7698,20480
27,1,pair_beam,0.0,512,7776,7698,0
27,1,exact_rerank,0.0,512,7776,7698,20480
27,2,pair_beam,0.0,512,7776,7698,0
27,2,exact_rerank,0.0,512,7776,7698,20480
27,3,pair_beam,0.0,512,7776,7698,0
27,3,exact_rerank,0.0,512,7776,7698,20480
28,0,pair_beam,0.0,512,7776,7698,0
28,0,exact_rerank,0.0,512,7776,7698,20480
28,1,pair_beam,0.0,512,7776,7698,0
28,1,exact_rerank,0.0,512,7776,7698,20480
28,2,pair_beam,0.0,512,7776,7698,0
28,2,exact_rerank,0.0,512,7776,7698,20480
28,3,pair_beam,0.0,512,7776,7698,0
28,3,exact_rerank,0.0,512,7776,7698,20480
29,0,pair_beam,1.0,512,7776,7698,0
29,0,exact_rerank,1.0,512,7776,7698,20480
29,1,pair_beam,0.0,512,7776,7698,0
29,1,exact_rerank,0.0,512,7776,7698,20480
29,2,pair_beam,0.0,512,7776,7698,0
29,2,exact_rerank,0.0,512,7776,7698,20480
29,3,pair_beam,1.0,512,7776,7698,0
29,3,exact_rerank,1.0,512,7776,7698,20480
30,0,pair_beam,0.0,512,7776,7698,0
30,0,exact_rerank,0.0,512,7776,7698,20480
30,1,pair_beam,0.0,512,7776,7698,0
30,1,exact_rerank,0.0,512,7776,7698,20480
30,2,pair_beam,1.0,512,7776,7698,0
30,2,exact_rerank,0.0,512,7776,7698,20480
30,3,pair_beam,0.0,512,7776,7698,0
30,3,exact_rerank,0.0,512,7776,7698,20480
31,0,pair_beam,0.0,512,7776,7698,0
31,0,exact_rerank,0.0,512,7776,7698,20480
31,1,pair_beam,0.0,512,7776,7698,0
31,1,exact_rerank,0.0,512,7776,7698,20480
31,2,pair_beam,0.0,512,7776,7698,0
31,2,exact_rerank,0.0,512,7776,7698,20480
31,3,pair_beam,1.0,512,7776,7698,0
31,3,exact_rerank,1.0,512,7776,7698,20480
