trial,hidden,selector,retained,list_size,candidate_space,generated_children,exact_factor_evaluations
69,2,pair_beam,0.0,256,7776,4626,0
69,2,exact_rerank,0.0,256,7776,4626,10240
69,3,pair_beam,0.0,256,7776,4626,0
69,3,exact_rerank,0.0,256,7776,4626,10240
70,0,pair_beam,0.0,256,7776,4626,0
70,0,exact_rerank,0.0,256,7776,4626,10240
70,1,pair_beam,0.0,256,7776,4626,0
70,1,exact_rerank,0.0,256,7776,4626,10240
70,2,pair_beam,0.0,256,7776,4626,0
70,2,exact_rerank,0.0,256,7776,4626,10240
70,3,pair_beam,0.0,256,7776,4626,0
70,3,exact_rerank,0.0,256,7776,4626,10240
71,0,pair_beam,0.0,256,7776,4626,0
71,0,exact_rerank,0.0,256,7776,4626,10240
71,1,pair_beam,0.0,256,7776,4626,0
71,1,exact_rerank,0.0,256,7776,4626,10240
71,2,pair_beam,0.0,256,7776,4626,0
71,2,exact_rerank,0.0,256,7776,4626,10240
71,3,pair_beam,0.0,256,7776,4626,0
71,3,exact_rerank,0.0,256,7776,4626,10240
72,0,pair_beam,0.0,256,7776,4626,0
72,0,exact_rerank,0.0,256,7776,4626,10240
72,1,pair_beam,0.0,256,7776,4626,0
72,1,exact_rerank,0.0,256,7776,4626,10240
72,2,pair_beam,0.0,256,7776,4626,0
72,2,exact_rerank,0.0,256,7776,4626,10240
72,3,pair_beam,0.0,256,7776,4626,0
72,3,exact_rerank,0.0,256,7776,4626,10240
73,0,pair_beam,0.0,256,7776,4626,0
73,0,exact_rerank,0.0,256,7776,4626,10240
73,1,pair_beam,0.0,256,7776,4626,0
73,1,exact_rerank,0.0,256,7776,4626,10240
73,2,pair_beam,0.0,256,7776,4626,0
73,2,exact_rerank,0.0,256,7776,4626,10240
73,3,pair_beam,0.0,256,7776,4626,0
73,3,exact_rerank,0.0,256,7776,4626,10240
74,0,pair_beam,0.0,256,7776,4626,0
74,0,exact_rerank,0.0,256,7776,4626,10240
74,1,pair_beam,0.0,256,7776,4626,0
74,1,exact_rerank,0.0,256,7776,4626,10240
74,2,pair_beam,1.0,256,7776,4626,0
74,2,exact_rerank,1.0,256,7776,4626,10240
74,3,pair_beam,0.0,256,7776,4626,0
74,3,exact_rerank,1.0,256,7776,4626,10240
75,0,pair_beam,0.0,256,7776,4626,0
75,0,exact_rerank,0.0,256,7776,4626,10240
75,1,pair_beam,0.0,256,7776,4626,0
75,1,exact_rerank,0.0,256,7776,4626,10240
75,2,pair_beam,0.0,256,7776,4626,0
75,2,exact_rerank,0.0,256,7776,4626,10240
75,3,pair_beam,0.0,256,7776,4626,0
75,3,exact_rerank,0.0,256,7776,4626,10240
76,0,pair_beam,0.0,256,7776,4626,0
76,0,exact_rerank,0.0,256,7776,4626,10240
76,1,pair_beam,0.0,256,7776,4626,0
76,1,exact_rerank,0.0,256,7776,4626,10240
76,2,pair_beam,0.0,256,7776,4626,0
76,2,exact_rerank,0.0,256,7776,4626,10240
76,3,pair_beam,0.0,256,7776,4626,0
76,3,exact_rerank,0.0,256,7776,4626,10240
77,0,pair_beam,0.0,256,7776,4626,0
77,0,exact_rerank,0.0,256,7776,4626,10240
77,1,pair_beam,0.0,256,7776,4626,0
77,1,exact_rerank,0.0,256,7776,4626,10240
77,2,pair_beam,0.0,256,7776,4626,0
77,2,exact_rerank,0.0,256,7776,4626,10240
77,3,pair_beam,0.0,256,7776,4626,0
77,3,exact_rerank,0.0,256,7776,4626,10240
78,0,pair_beam,0.0,256,7776,4626,0
78,0,exact_rerank,0.0,256,7776,4626,10240
78,1,pair_beam,0.0,256,7776,4626,0
78,1,exact_rerank,0.0,256,7776,4626,10240
78,2,pair_beam,0.0,256,7776,4626,0
78,2,exact_rerank,0.0,256,7776,4626,10240
78,3,pair_beam,0.0,256,7776,4626,0
78,3,exact_rerank,0.0,256,7776,4626,10240
79,0,pair_beam,0.0,256,7776,4626,0
79,0,exact_rerank,0.0,256,7776,4626,10240
79,1,pair_beam,0.0,256,7776,4626,0
79,1,exact_rerank,0.0,256,7776,4626,10240
79,2,pair_beam,0.0,256,7776,4626,0
79,2,exact_rerank,0.0,256,7776,4626,10240
79,3,pair_beam,0.0,256,7776,4626,0
79,3,exact_rerank,0.0,256,7776,4626,10240
80,0,pair_beam,0.0,256,7776,4626,0
80,0,exact_rerank,1.0,256,7776,4626,10240
80,1,pair_beam,0.0,256,7776,4626,0
80,1,exact_rerank,0.0,256,7776,4626,10240
80,2,pair_beam,0.0,256,7776,4626,0
80,2,exact_rerank,0.0,256,7776,4626,10240
80,3,pair_beam,0.0,256,7776,4626,0
80,3,exact_rerank,0.0,256,7776,4626,10240
81,0,pair_beam,0.0,256,7776,4626,0
81,0,exact_rerank,0.0,256,7776,4626,10240
81,1,pair_beam,0.0,256,7776,4626,0
81,1,exact_rerank,0.0,256,7776,4626,10240
81,2,pair_beam,0.0,256,7776,4626,0
81,2,exact_rerank,0.0,256,7776,4626,10240
81,3,pair_beam,0.0,256,7776,4626,0
81,3,exact_rerank,0.0,256,7776,4626,10240
82,0,pair_beam,0.0,256,7776,4626,0
82,0,exact_rerank,0.0,256,7776,4626,10240
82,1,pair_beam,0.0,256,7776,4626,0
82,1,exact_rerank,0.0,256,7776,4626,10240
82,2,pair_beam,0.0,256,7776,4626,0
82,2,exact_rerank,0.0,256,7776,4626,10240
82,3,pair_beam,0.0,256,7776,4626,0
82,3,exact_rerank,0.0,256,7776,4626,10240
83,0,pair_beam,0.6585365853658537,256,7776,4626,0
83,0,exact_rerank,1.0,256,7776,4626,10240
83,1,pair_beam,1.0,256,7776,4626,0
83,1,exact_rerank,1.0,256,7776,4626,10240
83,2,pair_beam,0.0,256,7776,4626,0
83,2,exact_rerank,0.0,256,7776,4626,10240
83,3,pair_beam,0.0,256,7776,4626,0
83,3,exact_rerank,0.0,256,7776,4626,10240
84,0,pair_beam,0.0,256,7776,4626,0
84,0,exact_rerank,0.0,256,7776,4626,10240
84,1,pair_beam,0.0,256,7776,4626,0
84,1,exact_rerank,0.0,256,7776,4626,10240
84,2,pair_beam,0.0,256,7776,4626,0
84,2,exact_rerank,0.0,256,7776,4626,10240
84,3,pair_beam,0.0,256,7776,4626,0
84,3,exact_rerank,0.0,256,7776,4626,10240
85,0,pair_beam,0.0,256,7776,4626,0
85,0,exact_rerank,0.0,256,7776,4626,10240
85,1,pair_beam,0.0,256,7776,4626,0
85,1,exact_rerank,0.0,256,7776,4626,10240
85,2,pair_beam,0.0,256,7776,4626,0
85,2,exact_rerank,0.0,256,7776,4626,10240
85,3,pair_beam,0.0,256,7776,4626,0
85,3,exact_rerank,0.0,256,7776,4626,10240
86,0,pair_beam,0.0,256,7776,4626,0
86,0,exact_rerank,0.0,256,7776,4626,10240
86,1,pair_beam,0.0,256,7776,4626,0
86,1,exact_rerank,0.0,256,7776,4626,10240
86,2,pair_beam,0.0,256,7776,4626,0
86,2,exact_rerank,0.0,256,7776,4626,10240
86,3,pair_beam,0.0,256,7776,4626,0
86,3,exact_rerank,0.0,256,7776,4626,10240
87,0,pair_beam,0.0,256,7776,4626,0
87,0,exact_rerank,0.0,256,7776,4626,10240
87,1,pair_beam,0.0,256,7776,4626,0
87,1,exact_rerank,0.0,256,7776,4626,10240
87,2,pair_beam,0.0,256,7776,4626,0
87,2,exact_rerank,0.0,256,7776,4626,10240
87,3,pair_beam,0.0,256,7776,4626,0
87,3,exact_rerank,0.0,256,7776,4626,10240
88,0,pair_beam,0.0,256,7776,4626,0
88,0,exact_rerank,0.0,256,7776,4626,10240
88,1,pair_beam,0.0,256,7776,4626,0
88,1,exact_rerank,0.0,256,7776,4626,10240
88,2,pair_beam,0.0,256,7776,4626,0
88,2,exact_rerank,0.0,256,7776,4626,10240
88,3,pair_beam,0.0,256,7776,4626,0
88,3,exact_rerank,0.0,256,7776,4626,10240
89,0,pair_beam,0.0,256,7776,4626,0
89,0,exact_rerank,0.0,256,7776,4626,10240
89,1,pair_beam,0.0,256,7776,4626,0
89,1,exact_rerank,0.0,256,7776,4626,10240
89,2,pair_beam,0.0,256,7776,4626,0
89,2,exact_rerank,0.0,256,7776,4626,10240
89,3,pair_beam,0.0,256,7776,4626,0
89,3,exact_rerank,0.0,256,7776,4626,10240
90,0,pair_beam,0.0,256,7776,4626,0
90,0,exact_rerank,0.0,256,7776,4626,10240
90,1,pair_beam,0.0,256,7776,4626,0
90,1,exact_rerank,0.0,256,7776,4626,10240
90,2,pair_beam,0.0,256,7776,4626,0
90,2,exact_rerank,0.0,256,7776,4626,10240
90,3,pair_beam,0.0,256,7776,4626,0
90,3,exact_rerank,0.0,256,7776,4626,10240
91,0,pair_beam,0.0,256,7776,4626,0
91,0,exact_rerank,0.0,256,7776,4626,10240
91,1,pair_beam,0.0,256,7776,4626,0
91,1,exact_rerank,0.0,256,7776,4626,10240
91,2,pair_beam,0.0,256,7776,4626,0
91,2,exact_rerank,0.0,256,7776,4626,10240
91,3,pair_beam,0.0,256,7776,4626,0
91,3,exact_rerank,0.0,256,7776,4626,10240
92,0,pair_beam,0.0,256,7776,4626,0
92,0,exact_rerank,0.0,256,7776,4626,10240
92,1,pair_beam,0.0,256,7776,4626,0
92,1,exact_rerank,0.0,256,7776,4626,10240
92,2,pair_beam,0.0,256,7776,4626,0
92,2,exact_rerank,0.0,256,7776,4626,10240
92,3,pair_beam,0.0,256,7776,4626,0
92,3,exact_rerank,0.0,256,7776,4626,10240
93,0,pair_beam,0.0,256,7776,4626,0
93,0,exact_rerank,0.0,256,7776,4626,10240
93,1,pair_beam,0.0,256,7776,4626,0
93,1,exact_rerank,0.0,256,7776,4626,10240
93,2,pair_beam,0.0,256,7776,4626,0
93,2,exact_rerank,0.0,256,7776,4626,10240
93,3,pair_beam,0.4782608695652174,256,7776,4626,0
93,3,exact_rerank,0.0,256,7776,4626,10240
94,0,pair_beam,1.0,256,7776,4626,0
94,0,exact_rerank,1.0,256,7776,4626,10240
94,1,pair_beam,0.0,256,7776,4626,0
94,1,exact_rerank,0.0,256,7776,4626,10240
94,2,pair_beam,0.0,256,7776,4626,0
94,2,exact_rerank,0.0,256,7776,4626,10240
94,3,pair_beam,0.0,256,7776,4626,0
94,3,exact_rerank,0.0,256,7776,4626,10240
95,0,pair_beam,0.0,256,7776,4626,0
95,0,exact_rerank,0.0,256,7776,4626,10240
95,1,pair_beam,0.0,256,7776,4626,0
95,1,exact_rerank,0.0,256,7776,4626,10240
95,2,pair_beam,0.0,256,7776,4626,0
95,2,exact_rerank,0.0,256,7776,4626,10240
95,3,pair_beam,0.0,256,7776,4626,0
95,3,exact_rerank,0.0,256,7776,4626,10240
96,0,pair_beam,0.0,256,7776,4626,0
96,0,exact_rerank,0.0,256,7776,4626,10240
96,1,pair_beam,0.0,256,7776,4626,0
96,1,exact_rerank,0.0,256,7776,4626,10240
96,2,pair_beam,0.0,256,7776,4626,0
96,2,exact_rerank,0.0,256,7776,4626,10240
96,3,pair_beam,0.0,256,7776,4626,0
96,3,exact_rerank,0.0,256,7776,4626,10240
97,0,pair_beam,0.0,256,7776,4626,0
97,0,exact_rerank,0.0,256,7776,4626,10240
97,1,pair_beam,0.0,256,7776,4626,0
97,1,exact_rerank,0.0,256,7776,4626,10240
97,2,pair_beam,0.0,256,7776,4626,0
97,2,exact_rerank,0.0,256,7776,4626,10240
97,3,pair_beam,0.0,256,7776,4626,0
97,3,exact_rerank,0.0,256,7776,4626,10240
98,0,pair_beam,0.0,256,7776,4626,0
98,0,exact_rerank,0.0,256,7776,4626,10240
98,1,pair_beam,0.0,256,7776,4626,0
98,1,exact_rerank,0.0,256,7776,4626,10240
98,2,pair_beam,0.0,256,7776,4626,0
98,2,exact_rerank,0.0,256,7776,4626,10240
98,3,pair_beam,0.0,256,7776,4626,0
98,3,exact_rerank,0.0,256,7776,4626,10240
99,0,pair_beam,0.0,256,7776,4626,0
99,0,exact_rerank,0.0,256,7776,4626,10240
99,1,pair_beam,0.0,256,7776,4626,0
99,1,exact_rerank,0.0,256,7776,4626,10240
99,2,pair_beam,0.0,256,7776,4626,0
99,2,exact_rerank,0.0,256,7776,4626,10240
99,3,pair_beam,0.0,256,7776,4626,0
99,3,exact_rerank,0.0,256,7776,4626,10240
100,0,pair_beam,0.0,256,7776,4626,0
100,0,exact_rerank,0.0,256,7776,4626,10240
100,1,pair_beam,0.0,256,7776,4626,0
100,1,exact_rerank,1.0,256,7776,4626,10240
100,2,pair_beam,0.0,256,7776,4626,0
100,2,exact_rerank,0.0,256,7776,4626,10240
100,3,pair_beam,0.0,256,7776,4626,0
100,3,exact_rerank,0.0,256,7776,4626,10240
101,0,pair_beam,0.0,256,7776,4626,0
101,0,exact_rerank,0.0,256,7776,4626,10240
101,1,pair_beam,0.0,256,7776,4626,0
101,1,exact_rerank,0.0,256,7776,4626,10240
101,2,pair_beam,0.5783132530120482,256,7776,4626,0
101,2,exact_rerank,1.0,256,7776,4626,10240
101,3,pair_beam,0.0,256,7776,4626,0
101,3,exact_rerank,0.0,256,7776,4626,10240
102,0,pair_beam,0.0,256,7776,4626,0
102,0,exact_rerank,0.0,256,7776,4626,10240
102,1,pair_beam,0.0,256,7776,4626,0
102,1,exact_rerank,0.0,256,7776,4626,10240
102,2,pair_beam,0.0,256,7776,4626,0
102,2,exact_rerank,0.0,256,7776,4626,10240
102,3,pair_beam,0.0,256,7776,4626,0
102,3,exact_rerank,0.0,256,7776,4626,10240
103,0,pair_beam,0.0,256,7776,4626,0
103,0,exact_rerank,0.0,256,7776,4626,10240
103,1,pair_beam,0.0,256,7776,4626,0
103,1,exact_rerank,0.0,256,7776,4626,10240
103,2,pair_beam,0.0,256,7776,4626,0
103,2,exact_rerank,0.0,256,7776,4626,10240
103,3,pair_beam,0.0,256,7776,4626,0
103,3,exact_rerank,0.0,256,7776,4626,10240
104,0,pair_beam,0.0,256,7776,4626,0
104,0,exact_rerank,0.0,256,7776,4626,10240
104,1,pair_beam,0.0,256,7776,4626,0
104,1,exact_rerank,0.0,256,7776,4626,10240
104,2,pair_beam,0.0,256,7776,4626,0
104,2,exact_rerank,0.0,256,7776,4626,10240
104,3,pair_beam,0.0,256,7776,4626,0
104,3,exact_rerank,0.0,256,7776,4626,10240
105,0,pair_beam,0.0,256,7776,4626,0
105,0,exact_rerank,0.0,256,7776,4626,10240
105,1,pair_beam,0.0,256,7776,4626,0
105,1,exact_rerank,0.0,256,7776,4626,10240
105,2,pair_beam,0.0,256,7776,4626,0
105,2,exact_rerank,0.0,256,7776,4626,10240
105,3,pair_beam,0.0,256,7776,4626,0
105,3,exact_rerank,0.0,256,7776,4626,10240
106,0,pair_beam,0.0,256,7776,4626,0
106,0,exact_rerank,0.0,256,7776,4626,10240
106,1,pair_beam,0.0,256,7776,4626,0
106,1,exact_rerank,0.0,256,7776,4626,10240
106,2,pair_beam,0.0,256,7776,4626,0
106,2,exact_rerank,0.0,256,7776,4626,10240
106,3,pair_beam,0.0,256,7776,4626,0
106,3,exact_rerank,0.0,256,7776,4626,10240
107,0,pair_beam,0.0,256,7776,4626,0
107,0,exact_rerank,0.0,256,7776,4626,10240
107,1,pair_beam,0.0,256,7776,4626,0
107,1,exact_rerank,0.0,256,7776,4626,10240
107,2,pair_beam,0.0,256,7776,4626,0
107,2,exact_rerank,0.0,256,7776,4626,10240
107,3,pair_beam,1.0,256,7776,4626,0
107,3,exact_rerank,0.0,256,7776,4626,10240
108,0,pair_beam,0.0,256,7776,4626,0
108,0,exact_rerank,0.0,256,7776,4626,10240
108,1,pair_beam,1.0,256,7776,4626,0
108,1,exact_rerank,1.0,256,7776,4626,10240
108,2,pair_beam,0.0,256,7776,4626,0
108,2,exact_rerank,0.0,256,7776,4626,10240
108,3,pair_beam,0.0,256,7776,4626,0
108,3,exact_rerank,0.0,256,7776,4626,10240
109,0,pair_beam,0.0,256,7776,4626,0
109,0,exact_rerank,0.0,256,7776,4626,10240
109,1,pair_beam,0.0,256,7776,4626,0
109,1,exact_rerank,0.0,256,7776,4626,10240
109,2,pair_beam,0.0,256,7776,4626,0
109,2,exact_rerank,0.0,256,7776,4626,10240
109,3,pair_beam,0.0,256,7776,4626,0
109,3,exact_rerank,0.0,256,7776,4626,10240
110,0,pair_beam,0.0,256,7776,4626,0
110,0,exact_rerank,0.0,256,7776,4626,10240
110,1,pair_beam,0.0,256,7776,4626,0
110,1,exact_rerank,1.0,256,7776,4626,10240
110,2,pair_beam,0.0,256,7776,4626,0
110,2,exact_rerank,0.0,256,7776,4626,10240
110,3,pair_beam,0.0,256,7776,4626,0
110,3,exact_rerank,0.0,256,7776,4626,10240
111,0,pair_beam,0.0,256,7776,4626,0
111,0,exact_rerank,0.0,256,7776,4626,10240
111,1,pair_beam,0.0,256,7776,4626,0
111,1,exact_rerank,0.0,256,7776,4626,10240
111,2,pair_beam,0.0,256,7776,4626,0
111,2,exact_rerank,0.0,256,7776,4626,10240
111,3,pair_beam,0.0,256,7776,4626,0
111,3,exact_rerank,0.0,256,7776,4626,10240
112,0,pair_beam,0.0,256,7776,4626,0
112,0,exact_rerank,0.0,256,7776,4626,10240
112,1,pair_beam,0.0,256,7776,4626,0
112,1,exact_rerank,0.0,256,7776,4626,10240
112,2,pair_beam,0.0,256,7776,4626,0
112,2,exact_rerank,0.0,256,7776,4626,10240
112,3,pair_beam,0.0,256,7776,4626,0
112,3,exact_rerank,0.0,256,7776,4626,10240
113,0,pair_beam,0.0,256,7776,4626,0
113,0,exact_rerank,0.0,256,7776,4626,10240
113,1,pair_beam,0.0,256,7776,4626,0
113,1,exact_rerank,0.0,256,7776,4626,10240
113,2,pair_beam,0.0,256,7776,4626,0
113,2,exact_rerank,0.0,256,7776,4626,10240
113,3,pair_beam,0.0,256,7776,4626,0
113,3,exact_rerank,0.0,256,7776,4626,10240
114,0,pair_beam,0.0,256,7776,4626,0
114,0,exact_rerank,0.0,256,7776,4626,10240
114,1,pair_beam,1.0,256,7776,4626,0
114,1,exact_rerank,1.0,256,7776,4626,10240
114,2,pair_beam,0.0,256,7776,4626,0
114,2,exact_rerank,0.0,256,7776,4626,10240
114,3,pair_beam,0.0,256,7776,4626,0
114,3,exact_rerank,0.0,256,7776,4626,10240
115,0,pair_beam,0.0,256,7776,4626,0
115,0,exact_rerank,0.0,256,7776,4626,10240
115,1,pair_beam,0.0,256,7776,4626,0
115,1,exact_rerank,0.0,256,7776,4626,10240
115,2,pair_beam,0.0,256,7776,4626,0
115,2,exact_rerank,0.0,256,7776,4626,10240
115,3,pair_beam,0.0,256,7776,4626,0
115,3,exact_rerank,0.0,256,7776,4626,10240
116,0,pair_beam,0.0,256,7776,4626,0
116,0,exact_rerank,0.0,256,7776,4626,10240
116,1,pair_beam,0.0,256,7776,4626,0
116,1,exact_rerank,0.0,256,7776,4626,10240
116,2,pair_beam,0.0,256,7776,4626,0
116,2,exact_rerank,0.0,256,7776,4626,10240
116,3,pair_beam,0.0,256,7776,4626,0
116,3,exact_rerank,0.0,256,7776,4626,10240
117,0,pair_beam,0.0,256,7776,4626,0
117,0,exact_rerank,0.0,256,7776,4626,10240
117,1,pair_beam,0.0,256,7776,4626,0
117,1,exact_rerank,0.0,256,7776,4626,10240
117,2,pair_beam,0.0,256,7776,4626,0
117,2,exact_rerank,0.0,256,7776,4626,10240
117,3,pair_beam,0.0,256,7776,4626,0
117,3,exact_rerank,0.0,256,7776,4626,10240
118,0,pair_beam,0.0,256,7776,4626,0
118,0,exact_rerank,0.0,256,7776,4626,10240
118,1,pair_beam,0.0,256,7776,4626,0
118,1,exact_rerank,0.0,256,7776,4626,10240
118,2,pair_beam,0.0,256,7776,4626,0
118,2,exact_rerank,0.0,256,7776,4626,10240
118,3,pair_beam,0.0,256,7776,4626,0
118,3,exact_rerank,0.0,256,7776,4626,10240
119,0,pair_beam,1.0,256,7776,4626,0
119,0,exact_rerank,0.0,256,7776,4626,10240
119,1,pair_beam,0.0,256,7776,4626,0
119,1,exact_rerank,0.0,256,7776,4626,10240
119,2,pair_beam,0.0,256,7776,4626,0
119,2,exact_rerank,0.0,256,7776,4626,10240
119,3,pair_beam,0.0,256,7776,4626,0
119,3,exact_rerank,0.0,256,7776,4626,10240
120,0,pair_beam,0.0,256,7776,4626,0
120,0,exact_rerank,0.0,256,7776,4626,10240
120,1,pair_beam,0.0,256,7776,4626,0
120,1,exact_rerank,0.0,256,7776,4626,10240
120,2,pair_beam,0.0,256,7776,4626,0
120,2,exact_rerank,0.0,256,7776,4626,10240
120,3,pair_beam,0.0,256,7776,4626,0
120,3,exact_rerank,0.0,256,7776,4626,10240
121,0,pair_beam,0.0,256,7776,4626,0
121,0,exact_rerank,0.0,256,7776,4626,10240
121,1,pair_beam,0.0,256,7776,4626,0
121,1,exact_rerank,0.0,256,7776,4626,10240
121,2,pair_beam,0.0,256,7776,4626,0
121,2,exact_rerank,0.0,256,7776,4626,10240
121,3,pair_beam,0.0,256,7776,4626,0
121,3,exact_rerank,0.0,256,7776,4626,10240
122,0,pair_beam,0.0,256,7776,4626,0
122,0,exact_rerank,0.0,256,7776,4626,10240
122,1,pair_beam,0.0,256,7776,4626,0
122,1,exact_rerank,0.0,256,7776,4626,10240
122,2,pair_beam,0.0,256,7776,4626,0
122,2,exact_rerank,0.0,256,7776,4626,10240
122,3,pair_beam,0.0,256,7776,4626,0
122,3,exact_rerank,0.0,256,7776,4626,10240
123,0,pair_beam,0.0,256,7776,4626,0
123,0,exact_rerank,1.0,256,7776,4626,10240
123,1,pair_beam,0.0,256,7776,4626,0
123,1,exact_rerank,0.0,256,7776,4626,10240
123,2,pair_beam,0.0,256,7776,4626,0
123,2,exact_rerank,0.0,256,7776,4626,10240
123,3,pair_beam,0.0,256,7776,4626,0
123,3,exact_rerank,0.0,256,7776,4626,10240
124,0,pair_beam,0.0,256,7776,4626,0
124,0,exact_rerank,0.0,256,7776,4626,10240
124,1,pair_beam,0.0,256,7776,4626,0
124,1,exact_rerank,0.0,256,7776,4626,10240
124,2,pair_beam,0.0,256,7776,4626,0
124,2,exact_rerank,0.0,256,7776,4626,10240
124,3,pair_beam,0.0,256,7776,4626,0
124,3,exact_rerank,1.0,256,7776,4626,10240
125,0,pair_beam,0.0,256,7776,4626,0
125,0,exact_rerank,0.0,256,7776,4626,10240
125,1,pair_beam,0.0,256,7776,4626,0
125,1,exact_rerank,0.0,256,7776,4626,10240
125,2,pair_beam,0.0,256,7776,4626,0
125,2,exact_rerank,0.0,256,7776,4626,10240
125,3,pair_beam,0.0,256,7776,4626,0
125,3,exact_rerank,0.0,256,7776,4626,10240
126,0,pair_beam,0.0,256,7776,4626,0
126,0,exact_rerank,0.0,256,7776,4626,10240
126,1,pair_beam,0.0,256,7776,4626,0
126,1,exact_rerank,0.0,256,7776,4626,10240
126,2,pair_beam,0.0,256,7776,4626,0
126,2,exact_rerank,1.0,256,7776,4626,10240
126,3,pair_beam,0.0,256,7776,4626,0
126,3,exact_rerank,0.0,256,7776,4626,10240
127,0,pair_beam,0.0,256,7776,4626,0
127,0,exact_rerank,0.0,256,7776,4626,10240
127,1,pair_beam,0.0,256,7776,4626,0
127,1,exact_rerank,1.0,256,7776,4626,10240
127,2,pair_beam,0.0,256,7776,4626,0
127,2,exact_rerank,0.0,256,7776,4626,10240
127,3,pair_beam,0.0,256,7776,4626,0
127,3,exact_rerank,0.0,256,7776,4626,10240
