algorithm,p,p_x,p_y,ell,ell_x,ell_y,leaf_log2,first_merge_log2,second_merge_log2,final_merge_log2,iteration_log2,free_final_work_log2,inverse_success_log2,expected_work_log2,memory_log2
MMT,1,2,-1,23,3.0976450613972677,0.0,32.58513126315813,16.585153277105462,-inf,-285.26781058613955,32.58513126315813,153.03190356486058,120.44677230170245,153.03190356486058,32.58513126315813
MMT,1,2,-1,24,3.097645519962228,0.0,32.58513860020759,16.585160614154923,-inf,-301.2678105886025,32.58513860020759,153.03329093044087,120.44815233023327,153.03329093044087,32.58513860020759
MMT,1,2,-1,25,3.097645978524856,0.0,32.585145937219735,16.585167951167065,-inf,-317.26781059117747,32.585145937219735,153.03467831719857,120.44953237997883,153.03467831719857,32.585145937219735
MMT,1,2,-1,26,3.0976464370851526,0.0,32.58515327419457,16.58517528814189,-inf,-333.26781059386434,32.58515327419457,153.0360657251344,120.45091245093981,153.0360657251344,32.58515327419457
MMT,1,2,-1,27,3.0976468956431167,0.0,32.585160611132096,16.585182625079426,-inf,-349.26781059666314,32.585160611132096,153.0374531542489,120.45229254311681,153.0374531542489,32.585160611132096
MMT,1,2,-1,28,3.0976473541987484,0.0,32.5851679480323,16.58518996197963,-inf,-365.26781059957386,32.5851679480323,153.0388406045428,120.45367265651049,153.0388406045428,32.5851679480323
MMT,1,2,-1,29,3.097647812752049,0.0,32.5851752848952,16.58519729884253,-inf,-381.2678106025965,32.5851752848952,153.04022807601672,120.45505279112152,153.04022807601672,32.5851752848952
MMT,1,2,-1,30,3.097648271303017,0.0,32.58518262172078,16.585204635668113,-inf,-397.26781060573114,32.58518262172078,153.0416155686713,120.4564329469505,153.0416155686713,32.58518262172078
MMT,1,2,-1,31,3.097648729851653,0.0,32.585189958509055,16.585211972456385,-inf,-413.2678106089778,32.585189958509055,153.0430030825072,120.45781312399814,153.0430030825072,32.585189958509055
MMT,1,2,-1,32,3.0976491883979573,0.0,32.585197295260016,16.585219309207346,-inf,-429.26781061233623,32.585197295260016,153.04439061752504,120.45919332226504,153.04439061752504,32.585197295260016
MMT,1,2,-1,33,3.0976496469419295,0.0,32.58520463197367,16.585226645920997,-inf,-445.26781061580664,32.58520463197367,153.04577817372552,120.46057354175187,153.04577817372552,32.58520463197367
MMT,1,2,-1,34,3.09765010548357,0.0,32.585211968650015,16.585233982597344,-inf,-461.26781061938885,32.585211968650015,153.04716575110928,120.46195378245928,153.04716575110928,32.585211968650015
MMT,1,2,-1,35,3.097650564022879,0.0,32.585219305289044,16.585241319236374,-inf,-477.26781062308316,32.585219305289044,153.04855334967687,120.46333404438784,153.04855334967687,32.585219305289044
MMT,1,2,-1,36,3.0976510225598557,0.0,32.58522664189077,16.5852486558381,-inf,-493.2678106268894,32.58522664189077,153.0499409694291,120.46471432753833,153.0499409694291,32.58522664189077
MMT,1,2,-1,37,3.0976514810945,0.0,32.58523397845518,16.58525599240251,-inf,-509.2678106308075,32.58523397845518,153.05132861036645,120.46609463191128,153.05132861036645,32.58523397845518
MMT,1,2,-1,38,3.0976519396268136,0.0,32.585241314982284,16.585263328929614,-inf,-525.2678106348376,32.585241314982284,153.05271627248968,120.46747495750739,153.05271627248968,32.585241314982284
MMT,1,2,-1,39,3.097652398156795,0.0,32.585248651472085,16.585270665419415,-inf,-541.2678106389794,32.585248651472085,153.0541039557994,120.46885530432732,153.0541039557994,32.585248651472085
MMT,1,2,-1,40,3.0976528566844452,0.0,32.58525598792457,16.58527800187189,-inf,-557.2678106432334,32.58525598792457,153.05549166029624,120.47023567237166,153.05549166029624,32.58525598792457
MMT,1,2,-1,41,3.097653315209763,0.0,32.58526332433975,16.585285338287072,-inf,-573.2678106475992,32.58526332433975,153.05687938598086,120.47161606164111,153.05687938598086,32.58526332433975
MMT,1,2,-1,42,3.097653773732749,0.0,32.585270660717626,16.585292674664956,-inf,-589.267810652077,32.585270660717626,153.05826713285393,120.47299647213629,153.05826713285393,32.585270660717626
MMT,1,2,-1,43,3.097654232253404,0.0,32.5852779970582,16.58530001100553,-inf,-605.2678106566666,32.5852779970582,153.0596549009161,120.47437690385789,153.0596549009161,32.5852779970582
MMT,1,2,-1,44,3.097654690771727,0.0,32.585285333361455,16.585307347308778,-inf,-621.2678106613681,32.585285333361455,153.06104269016794,120.47575735680647,153.06104269016794,32.585285333361455
MMT,1,2,-1,45,3.0976551492877182,0.0,32.585292669627414,16.585314683574744,-inf,-637.2678106661817,32.585292669627414,153.06243050061016,120.47713783098276,153.06243050061016,32.585292669627414
MMT,1,2,-1,46,3.0976556078013777,0.0,32.58530000585606,16.585322019803392,-inf,-653.2678106711071,32.58530000585606,153.06381833224344,120.47851832638737,153.06381833224344,32.58530000585606
MMT,1,2,-1,47,3.097656066312706,0.0,32.58530734204741,16.585329355994737,-inf,-669.2678106761444,32.58530734204741,153.06520618506835,120.47989884302095,153.06520618506835,32.58530734204741
MMT,1,2,-1,48,3.0976565248217027,0.0,32.58531467820145,16.58533669214878,-inf,-685.2678106812937,32.58531467820145,153.0665940590856,120.48127938088415,153.0665940590856,32.58531467820145
MMT,1,2,-1,49,3.0976569833283683,0.0,32.58532201431819,16.585344028265517,-inf,-701.2678106865549,32.58532201431819,153.0679819542958,120.48265993997761,153.0679819542958,32.58532201431819
MMT,1,2,-1,50,3.097657441832702,0.0,32.585329350397615,16.585351364344938,-inf,-717.2678106919279,32.585329350397615,153.06936987069957,120.48404052030196,153.06936987069957,32.585329350397615
MMT,1,2,-1,51,3.097657900334704,0.0,32.585336686439746,16.585358700387076,-inf,-733.2678106974129,32.585336686439746,153.07075780829763,120.48542112185788,153.07075780829763,32.585336686439746
MMT,1,2,-1,52,3.0976583588343747,0.0,32.58534402244457,16.585366036391903,-inf,-749.2678107030097,32.58534402244457,153.07214576709063,120.48680174464606,153.07214576709063,32.58534402244457
MMT,1,2,-1,53,3.0976588173317143,0.0,32.5853513584121,16.585373372359427,-inf,-765.2678107087185,32.5853513584121,153.07353374707915,120.48818238866706,153.07353374707915,32.5853513584121
MMT,1,2,-1,54,3.0976592758267216,0.0,32.58535869434231,16.58538070828964,-inf,-781.2678107145392,32.58535869434231,153.07492174826385,120.48956305392153,153.07492174826385,32.58535869434231
MMT,1,2,-1,55,3.0976597343193983,0.0,32.58536603023523,16.585388044182558,-inf,-797.2678107204719,32.58536603023523,153.0763097706454,120.49094374041016,153.0763097706454,32.58536603023523
MMT,1,2,-1,56,3.0976601928097436,0.0,32.58537336609085,16.58539538003818,-inf,-813.2678107265162,32.58537336609085,153.07769781422445,120.4923244481336,153.07769781422445,32.58537336609085
MMT,1,2,-1,57,3.0976606512977574,0.0,32.58538070190916,16.58540271585649,-inf,-829.2678107326727,32.58538070190916,153.07908587900164,120.49370517709247,153.07908587900164,32.58538070190916
MMT,1,2,-1,58,3.0976611097834397,0.0,32.58538803769017,16.585410051637503,-inf,-845.267810738941,32.58538803769017,153.08047396497759,120.49508592728742,153.08047396497759,32.58538803769017
MMT,1,2,-1,59,3.0976615682667914,0.0,32.58539537343388,16.585417387381206,-inf,-861.2678107453213,32.58539537343388,153.081862072153,120.49646669871913,153.081862072153,32.58539537343388
MMT,1,2,-1,60,3.0976620267478117,0.0,32.5854027091403,16.58542472308762,-inf,-877.2678107518134,32.5854027091403,153.08325020052848,120.49784749138819,153.08325020052848,32.5854027091403
MMT,1,2,-1,61,3.0976624852265,0.0,32.585410044809414,16.585432058756744,-inf,-893.2678107584173,32.585410044809414,153.0846383501047,120.4992283052953,153.0846383501047,32.585410044809414
MMT,1,2,-1,62,3.0976629437028578,0.0,32.58541738044123,16.58543939438856,-inf,-909.2678107651334,32.58541738044123,153.08602652088234,120.5006091404411,153.08602652088234,32.58541738044123
MMT,1,2,-1,63,3.0976634021768836,0.0,32.58542471603574,16.58544672998307,-inf,-925.2678107719611,32.58542471603574,153.08741471286194,120.5019899968262,153.08741471286194,32.58542471603574
MMT,1,2,-1,64,3.097663860648579,0.0,32.58543205159295,16.585454065540283,-inf,-941.267810778901,32.58543205159295,153.08880292604422,120.50337087445128,153.08880292604422,32.58543205159295
MMT,1,2,-1,65,3.0976643191179427,0.0,32.58543938711287,16.5854614010602,-inf,-957.2678107859524,32.58543938711287,153.09019116042987,120.50475177331698,153.09019116042987,32.58543938711287
MMT,1,2,-1,66,3.097664777584976,0.0,32.58544672259549,16.585468736542822,-inf,-973.267810793116,32.58544672259549,153.0915794160194,120.50613269342392,153.0915794160194,32.58544672259549
MMT,1,2,-1,67,3.097665236049678,0.0,32.58545405804081,16.585476071988133,-inf,-989.2678108003914,32.58545405804081,153.0929676928136,120.5075136347728,153.0929676928136,32.58545405804081
MMT,1,2,-1,68,3.0976656945120484,0.0,32.58546139344884,16.58548340739617,-inf,-1005.2678108077787,32.58546139344884,153.09435599081309,120.50889459736425,153.09435599081309,32.58546139344884
MMT,1,2,-1,69,3.097666152972088,0.0,32.58546872881956,16.585490742766893,-inf,-1021.2678108152777,32.58546872881956,153.09574431001846,120.5102755811989,153.09574431001846,32.58546872881956
MMT,1,2,-1,70,3.0976666114297973,0.0,32.585476064153,16.58549807810033,-inf,-1037.267810822889,32.585476064153,153.0971326504304,120.5116565862774,153.0971326504304,32.585476064153
MMT,1,2,-1,71,3.0976670698851745,0.0,32.58548339944913,16.58550541339646,-inf,-1053.2678108306118,32.58548339944913,153.09852101204956,120.51303761260041,153.09852101204956,32.58548339944913
MMT,1,2,-1,72,3.0976675283382216,0.0,32.585490734707975,16.585512748655304,-inf,-1069.2678108384466,32.585490734707975,153.09990939487653,120.51441866016857,153.09990939487653,32.585490734707975
MMT,1,2,-1,73,3.097667986788937,0.0,32.585498069929514,16.585520083876844,-inf,-1085.2678108463933,32.585498069929514,153.10129779891201,120.5157997289825,153.10129779891201,32.585498069929514
MMT,1,2,-1,74,3.0976684452373218,0.0,32.585505405113764,16.585527419061094,-inf,-1101.267810854452,32.585505405113764,153.10268622415668,120.51718081904292,153.10268622415668,32.585505405113764
MMT,1,2,-1,75,3.0976689036833758,0.0,32.58551274026072,16.585534754208048,-inf,-1117.2678108626224,32.58551274026072,153.1040746706111,120.51856193035039,153.1040746706111,32.58551274026072
MMT,1,2,-1,76,3.097669362127099,0.0,32.58552007537038,16.585542089317713,-inf,-1133.2678108709047,32.58552007537038,153.10546313827604,120.51994306290564,153.10546313827604,32.58552007537038
MMT,1,2,-1,77,3.0976698205684907,0.0,32.585527410442744,16.585549424390074,-inf,-1149.267810879299,32.585527410442744,153.10685162715203,120.52132421670927,153.10685162715203,32.585527410442744
MMT,1,2,-1,78,3.0976702790075525,0.0,32.585534745477815,16.58555675942514,-inf,-1165.2678108878054,32.585534745477815,153.1082401372397,120.5227053917619,153.1082401372397,32.585534745477815
MMT,1,2,-1,79,3.097670737444283,0.0,32.5855420804756,16.585564094422928,-inf,-1181.2678108964235,32.5855420804756,153.10962866853987,120.52408658806426,153.10962866853987,32.5855420804756
MMT,1,2,-1,80,3.0976711958786822,0.0,32.585549415436084,16.585571429383414,-inf,-1197.2678109051533,32.585549415436084,153.11101722105303,120.52546780561694,153.11101722105303,32.585549415436084
MMT,1,2,-1,81,3.0976716543107514,0.0,32.58555675035928,16.58557876430661,-inf,-1213.267810913995,32.58555675035928,153.11240579477987,120.52684904442059,153.11240579477987,32.58555675035928
MMT,1,2,-1,82,3.09767211274049,0.0,32.58556408524518,16.585586099192504,-inf,-1229.2678109229487,32.58556408524518,153.11379438972108,120.52823030447588,153.11379438972108,32.58556408524518
MMT,1,2,-1,83,3.097672571167897,0.0,32.5855714200938,16.58559343404113,-inf,-1245.267810932014,32.5855714200938,153.1151830058772,120.52961158578343,153.1151830058772,32.5855714200938
MMT,1,2,-1,84,3.097673029592974,0.0,32.585578754905114,16.585600768852437,-inf,-1261.2678109411913,32.585578754905114,153.11657164324902,120.5309928883439,153.11657164324902,32.585578754905114
MMT,1,2,-1,85,3.09767348801572,0.0,32.58558608967915,16.585608103626477,-inf,-1277.2678109504807,32.58558608967915,153.1179603018371,120.53237421215795,153.1179603018371,32.58558608967915
MMT,1,2,-1,86,3.097673946436136,0.0,32.58559342441589,16.58561543836322,-inf,-1293.267810959882,32.58559342441589,153.11934898164213,120.53375555722623,153.11934898164213,32.58559342441589
MMT,1,2,-1,87,3.0976744048542204,0.0,32.58560075911534,16.585622773062667,-inf,-1309.2678109693948,32.58560075911534,153.1207376826647,120.53513692354935,153.1207376826647,32.58560075911534
MMT,1,2,-1,88,3.0976748632699747,0.0,32.585608093777495,16.585630107724825,-inf,-1325.2678109790197,32.585608093777495,153.1221264049055,120.536518311128,153.1221264049055,32.585608093777495
MMT,1,2,-1,89,3.0976753216833988,0.0,32.58561542840236,16.585637442349686,-inf,-1341.2678109887565,32.58561542840236,153.1235151483652,120.53789971996281,153.1235151483652,32.58561542840236
MMT,1,2,-1,90,3.097675780094492,0.0,32.58562276298995,16.58564477693728,-inf,-1357.2678109986055,32.58562276298995,153.1249039130444,120.53928115005445,153.1249039130444,32.58562276298995
MMT,1,2,-1,91,3.097676238503255,0.0,32.585630097540246,16.585652111487576,-inf,-1373.2678110085658,32.585630097540246,153.12629269894381,120.54066260140355,153.12629269894381,32.585630097540246
MMT,1,2,-1,92,3.0976766969096863,0.0,32.58563743205325,16.585659446000577,-inf,-1389.2678110186382,32.58563743205325,153.127681506064,120.54204407401073,153.127681506064,32.58563743205325
MMT,1,2,-1,93,3.097677155313788,0.0,32.585644766528965,16.585666780476295,-inf,-1405.2678110288225,32.585644766528965,153.12907033440564,120.54342556787667,153.12907033440564,32.585644766528965
MMT,1,2,-1,94,3.0976776137155593,0.0,32.585652100967394,16.585674114914724,-inf,-1421.2678110391184,32.585652100967394,153.1304591839694,120.54480708300201,153.1304591839694,32.585652100967394
MMT,1,2,-1,95,3.0976780721150003,0.0,32.58565943536854,16.58568144931587,-inf,-1437.2678110495265,32.58565943536854,153.13184805475598,120.54618861938744,153.13184805475598,32.58565943536854
MMT,1,2,-1,96,3.097678530512111,0.0,32.5856667697324,16.58568878367973,-inf,-1453.2678110600461,32.5856667697324,153.13323694676595,120.54757017703355,153.13323694676595,32.5856667697324
MMT,1,2,-1,97,3.0976789889068903,0.0,32.58567410405897,16.585696118006297,-inf,-1469.267811070678,32.58567410405897,153.13462585999997,120.548951755941,153.13462585999997,32.58567410405897
MMT,1,2,-1,98,3.09767944729934,0.0,32.58568143834825,16.585703452295583,-inf,-1485.2678110814213,32.58568143834825,153.13601479445867,120.55033335611043,153.13601479445867,32.58568143834825
MMT,1,2,-1,99,3.0976799056894593,0.0,32.58568877260025,16.58571078654758,-inf,-1501.2678110922766,32.58568877260025,153.13740375014277,120.55171497754253,153.13740375014277,32.58568877260025
MMT,1,2,-1,100,3.0976803640772483,0.0,32.585696106814964,16.585718120762294,-inf,-1517.267811103244,32.585696106814964,153.13879272705287,120.5530966202379,153.13879272705287,32.585696106814964
MMT,1,2,-1,101,3.0976808224627073,0.0,32.58570344099239,16.585725454939713,-inf,-1533.267811114323,32.58570344099239,153.14018172518962,120.55447828419723,153.14018172518962,32.58570344099239
MMT,1,2,-1,102,3.0976812808458356,0.0,32.58571077513254,16.58573278907987,-inf,-1549.2678111255138,32.58571077513254,153.1415707445537,120.55585996942116,153.1415707445537,32.58571077513254
MMT,1,2,-1,103,3.097681739226634,0.0,32.5857181092354,16.58574012318273,-inf,-1565.2678111368166,32.5857181092354,153.1429597851457,120.55724167591032,153.1429597851457,32.5857181092354
MMT,1,2,-1,104,3.0976821976051014,0.0,32.58572544330098,16.58574745724831,-inf,-1581.2678111482312,32.58572544330098,153.14434884696632,120.55862340366535,153.14434884696632,32.58572544330098
MMT,1,2,-1,105,3.0976826559812394,0.0,32.58573277732927,16.585754791276592,-inf,-1597.267811159758,32.58573277732927,153.1457379300162,120.56000515268693,153.1457379300162,32.58573277732927
MMT,1,2,-1,106,3.0976831143550467,0.0,32.585740111320284,16.585762125267614,-inf,-1613.267811171396,32.585740111320284,153.14712703429598,120.5613869229757,153.14712703429598,32.585740111320284
MMT,1,2,-1,107,3.0976835727265244,0.0,32.585747445274016,16.585769459221346,-inf,-1629.2678111831463,32.585747445274016,153.14851615980632,120.5627687145323,153.14851615980632,32.585747445274016
MMT,1,2,-1,108,3.0976840310956715,0.0,32.58575477919046,16.58577679313779,-inf,-1645.267811195008,32.58575477919046,153.14990530654782,120.56415052735737,153.14990530654782,32.58575477919046
MMT,1,2,-1,109,3.097684489462489,0.0,32.58576211306963,16.585784127016957,-inf,-1661.2678112069823,32.58576211306963,153.15129447452122,120.56553236145159,153.15129447452122,32.58576211306963
MMT,1,2,-1,110,3.097684947826976,0.0,32.58576944691151,16.585791460858843,-inf,-1677.2678112190679,32.58576944691151,153.1526836637271,120.56691421681558,153.1526836637271,32.58576944691151
MMT,1,2,-1,111,3.0976854061891332,0.0,32.58577678071612,16.585798794663447,-inf,-1693.2678112312653,32.58577678071612,153.1540728741661,120.56829609344999,153.1540728741661,32.58577678071612
MMT,1,2,-1,112,3.09768586454896,0.0,32.58578411448344,16.585806128430768,-inf,-1709.267811243575,32.58578411448344,153.1554621058389,120.56967799135546,153.1554621058389,32.58578411448344
MMT,1,2,-1,113,3.0976863229064575,0.0,32.585791448213485,16.585813462160814,-inf,-1725.2678112559959,32.585791448213485,153.15685135874617,120.57105991053267,153.15685135874617,32.585791448213485
MMT,1,2,-1,114,3.0976867812616242,0.0,32.58579878190624,16.58582079585357,-inf,-1741.2678112685292,32.58579878190624,153.1582406328885,120.57244185098226,153.1582406328885,32.58579878190624
MMT,1,2,-1,115,3.0976872396144617,0.0,32.585806115561724,16.585828129509046,-inf,-1757.2678112811739,32.585806115561724,153.1596299282666,120.57382381270487,153.1596299282666,32.585806115561724
MMT,1,2,-1,116,3.0976876979649686,0.0,32.58581344917993,16.58583546312726,-inf,-1773.2678112939307,32.58581344917993,153.1610192448811,120.57520579570115,153.1610192448811,32.58581344917993
MMT,1,2,-1,117,3.097688156313146,0.0,32.58582078276086,16.585842796708192,-inf,-1789.267811306799,32.58582078276086,153.1624085827326,120.57658779997175,153.1624085827326,32.58582078276086
MMT,1,2,-1,118,3.097688614658993,0.0,32.585828116304505,16.585850130251835,-inf,-1805.2678113197796,32.585828116304505,153.1637979418218,120.5779698255173,153.1637979418218,32.585828116304505
MMT,1,2,-1,119,3.0976890730025106,0.0,32.58583544981087,16.585857463758195,-inf,-1821.267811332872,32.58583544981087,153.16518732214936,120.57935187233849,153.16518732214936,32.58583544981087
MMT,1,2,-1,120,3.0976895313436983,0.0,32.58584278327997,16.585864797227302,-inf,-1837.267811346076,32.58584278327997,153.16657672371593,120.58073394043595,153.16657672371593,32.58584278327997
MMT,1,2,-1,121,3.097689989682556,0.0,32.58585011671178,16.585872130659112,-inf,-1853.2678113593918,32.58585011671178,153.16796614652208,120.5821160298103,153.16796614652208,32.58585011671178
MMT,1,2,-1,122,3.097690448019084,0.0,32.585857450106325,16.585879464053654,-inf,-1869.2678113728196,32.585857450106325,153.16935559056856,120.58349814046223,153.16935559056856,32.585857450106325
MMT,1,2,-1,123,3.0976909063532827,0.0,32.585864783463585,16.585886797410915,-inf,-1885.2678113863592,32.585864783463585,153.17074505585597,120.58488027239238,153.17074505585597,32.585864783463585
MMT,1,2,-1,124,3.097691364685151,0.0,32.58587211678357,16.5858941307309,-inf,-1901.2678114000105,32.58587211678357,153.17213454238495,120.58626242560138,153.17213454238495,32.58587211678357
MMT,1,2,-1,125,3.09769182301469,0.0,32.58587945006628,16.58590146401361,-inf,-1917.2678114137739,32.58587945006628,153.1735240501562,120.58764460008992,153.1735240501562,32.58587945006628
MMT,1,2,-1,126,3.0976922813418994,0.0,32.58588678331172,16.58590879725905,-inf,-1933.2678114276491,32.58588678331172,153.17491357917032,120.58902679585859,153.17491357917032,32.58588678331172
MMT,1,2,-1,127,3.097692739666779,0.0,32.58589411651988,16.58591613046721,-inf,-1949.2678114416356,32.58589411651988,153.176303129428,120.5904090129081,153.176303129428,32.58589411651988
MMT,1,2,-1,128,3.0976931979893285,0.0,32.585901449690766,16.585923463638096,-inf,-1965.2678114557345,32.585901449690766,153.1776927009298,120.59179125123903,153.1776927009298,32.585901449690766
MMT,3,2,-1,5,1.1615571822940942,0.0,32.58499918988681,47.56233781649972,-inf,33.70950605171652,47.56233781649972,155.46754097250283,107.9052031560031,155.46754097250283,47.56233781649972
MMT,3,2,-1,6,1.1615571822940942,0.0,32.58500652760797,47.56235249194205,-inf,17.70951338898982,47.56235249194205,155.46887658802473,107.90652409608266,155.46887658802473,47.56235249194205
MMT,3,2,-1,7,1.1615571822940942,0.0,32.58501386529183,47.56236716730976,-inf,1.7095207261138796,47.56236716730976,155.47021222407784,107.9078450567681,155.47021222407784,47.56236716730976
MMT,3,2,-1,8,1.1615571822940942,0.0,32.58502120293835,47.562381842602804,-inf,-14.290471936911388,47.562381842602804,155.47154788066274,107.90916603805994,155.47154788066274,47.562381842602804
MMT,3,2,-1,9,1.1615571822940942,0.0,32.58502854054756,47.56239651782123,-inf,-30.290464600085897,47.56239651782123,155.4728835577801,107.9104870399589,155.4728835577801,47.56239651782123
MMT,3,2,-1,10,1.1615571822940942,0.0,32.58503587811945,47.562411192965,-inf,-46.290457263409735,47.562411192965,155.47421925543057,107.91180806246557,155.47421925543057,47.562411192965
MMT,3,2,-1,11,1.1615571822940942,0.0,32.58504321565402,47.56242586803414,-inf,-62.290449926882815,47.56242586803414,155.4755549736147,107.91312910558055,155.4755549736147,47.56242586803414
MMT,3,2,-1,12,1.1615571822940942,0.0,32.58505055315127,47.56244054302864,-inf,-78.29044259050517,47.56244054302864,155.47689071233316,107.9144501693045,155.47689071233316,47.56244054302864
MMT,3,2,-1,13,1.1615571822940942,0.0,32.5850578906112,47.56245521794851,-inf,-94.29043525427679,47.56245521794851,155.47822647158654,107.91577125363804,155.47822647158654,47.56245521794851
MMT,3,2,-1,14,1.1615571822940942,0.0,32.58506522803382,47.56246989279374,-inf,-110.29042791819768,47.56246989279374,155.4795622513755,107.91709235858177,155.4795622513755,47.56246989279374
MMT,3,2,-1,15,1.1615571822940942,0.0,32.58507256541912,47.56248456756434,-inf,-126.29042058226784,47.56248456756434,155.48089805170068,107.91841348413634,155.48089805170068,47.56248456756434
MMT,3,2,-1,16,1.1615571822940942,0.0,32.5850799027671,47.5624992422603,-inf,-142.29041324648725,47.5624992422603,155.48223387256263,107.91973463030234,155.48223387256263,47.5624992422603
MMT,3,2,-1,17,1.1615571822940942,0.0,32.58508724007777,47.56251391688164,-inf,-158.29040591085595,47.56251391688164,155.48356971396208,107.92105579708044,155.48356971396208,47.56251391688164
MMT,3,2,-1,18,1.1615571822940942,0.0,32.585094577351114,47.56252859142833,-inf,-174.2903985753739,47.56252859142833,155.48490557589957,107.92237698447126,155.48490557589957,47.56252859142833
MMT,3,2,-1,19,1.1615571822940942,0.0,32.58510191458715,47.5625432659004,-inf,-190.29039124004115,47.5625432659004,155.4862414583758,107.92369819247537,155.4862414583758,47.5625432659004
MMT,3,2,-1,20,1.1615571822940942,0.0,32.585109251785866,47.562557940297836,-inf,-206.2903839048576,47.562557940297836,155.4875773613913,107.92501942109347,155.4875773613913,47.562557940297836
MMT,3,2,-1,21,1.1615571822940942,0.0,32.58511658894727,47.56257261462065,-inf,-222.29037656982337,47.56257261462065,155.4889132849468,107.92634067032614,155.4889132849468,47.56257261462065
MMT,3,2,-1,22,1.1615571822940942,0.0,32.58512392607136,47.562587288868826,-inf,-238.2903692349384,47.562587288868826,155.49024922904283,107.927661940174,155.49024922904283,47.562587288868826
MMT,3,2,-1,23,1.1615571822940942,0.0,32.58513126315813,47.56260196304237,-inf,-254.29036190020264,47.56260196304237,155.49158519368,107.92898323063766,155.49158519368,47.56260196304237
MMT,3,2,-1,24,1.1615571822940942,0.0,32.58513860020759,47.56261663714129,-inf,-270.2903545656162,47.56261663714129,155.4929211788591,107.93030454171782,155.4929211788591,47.56261663714129
MMT,3,2,-1,25,1.1615571822940942,0.0,32.585145937219735,47.562631311165575,-inf,-286.29034723117894,47.562631311165575,155.49425718458062,107.93162587341504,155.49425718458062,47.562631311165575
MMT,3,2,-1,26,1.1615571822940942,0.0,32.58515327419457,47.56264598511524,-inf,-302.290339896891,47.56264598511524,155.4955932108452,107.93294722572996,155.4955932108452,47.56264598511524
MMT,3,2,-1,27,1.1615571822940942,0.0,32.585160611132096,47.562660658990296,-inf,-318.2903325627522,47.562660658990296,155.4969292576535,107.93426859866321,155.4969292576535,47.562660658990296
MMT,3,2,-1,28,1.1615571822940942,0.0,32.5851679480323,47.562675332790704,-inf,-334.29032522876275,47.562675332790704,155.49826532500612,107.9355899922154,155.49826532500612,47.562675332790704
MMT,3,2,-1,29,1.1615571822940942,0.0,32.5851752848952,47.562690006516505,-inf,-350.2903178949225,47.562690006516505,155.49960141290367,107.93691140638717,155.49960141290367,47.562690006516505
MMT,3,2,-1,30,1.1615571822940942,0.0,32.58518262172078,47.56270468016767,-inf,-366.29031056123154,47.56270468016767,155.5009375213468,107.93823284117913,155.5009375213468,47.56270468016767
MMT,3,2,-1,31,1.1615571822940942,0.0,32.585189958509055,47.562719353744214,-inf,-382.29030322768995,47.562719353744214,155.50227365033615,107.93955429659194,155.50227365033615,47.562719353744214
MMT,3,2,-1,32,1.1615571822940942,0.0,32.585197295260016,47.56273402724614,-inf,-398.2902958942974,47.56273402724614,155.50360979987232,107.94087577262619,155.50360979987232,47.56273402724614
MMT,3,2,-1,33,1.1615571822940942,0.0,32.58520463197367,47.56274870067344,-inf,-414.2902885610541,47.56274870067344,155.50494596995597,107.94219726928253,155.50494596995597,47.56274870067344
MMT,3,2,-1,34,1.1615571822940942,0.0,32.585211968650015,47.56276337402613,-inf,-430.2902812279602,47.56276337402613,155.50628216058772,107.94351878656157,155.50628216058772,47.56276337402613
MMT,3,2,-1,35,1.1615571822940942,0.0,32.585219305289044,47.56277804730419,-inf,-446.2902738950154,47.56277804730419,155.5076183717681,107.9448403244639,155.5076183717681,47.56277804730419
MMT,3,2,-1,36,1.1615571822940942,0.0,32.58522664189077,47.562792720507645,-inf,-462.2902665622198,47.562792720507645,155.50895460349787,107.94616188299022,155.50895460349787,47.562792720507645
MMT,3,2,-1,37,1.1615571822940942,0.0,32.58523397845518,47.56280739363646,-inf,-478.2902592295735,47.56280739363646,155.51029085577755,107.94748346214111,155.51029085577755,47.56280739363646
MMT,3,2,-1,38,1.1615571822940942,0.0,32.585241314982284,47.56282206669067,-inf,-494.29025189707653,47.56282206669067,155.51162712860787,107.9488050619172,155.51162712860787,47.56282206669067
MMT,3,2,-1,39,1.1615571822940942,0.0,32.585248651472085,47.562836739670274,-inf,-510.29024456472865,47.562836739670274,155.5129634219894,107.95012668231912,155.5129634219894,47.562836739670274
MMT,3,2,-1,40,1.1615571822940942,0.0,32.58525598792457,47.56285141257524,-inf,-526.29023723253,47.56285141257524,155.5142997359227,107.95144832334746,155.5142997359227,47.56285141257524
MMT,3,2,-1,41,1.1615571822940942,0.0,32.58526332433975,47.5628660854056,-inf,-542.2902299004808,47.5628660854056,155.5156360704085,107.95276998500292,155.5156360704085,47.5628660854056
MMT,3,2,-1,42,1.1615571822940942,0.0,32.585270660717626,47.562880758161356,-inf,-558.2902225685806,47.562880758161356,155.51697242544742,107.95409166728606,155.51697242544742,47.562880758161356
MMT,3,2,-1,43,1.1615571822940942,0.0,32.5852779970582,47.5628954308425,-inf,-574.2902152368297,47.5628954308425,155.51830880104006,107.95541337019756,155.51830880104006,47.5628954308425
MMT,3,2,-1,44,1.1615571822940942,0.0,32.585285333361455,47.56291010344901,-inf,-590.2902079052279,47.56291010344901,155.519645197187,107.95673509373798,155.519645197187,47.56291010344901
