trial,independent_success,sequential_success,independent_log_gain,sequential_log_gain
0,3.205585820536224e-39,4.485422519921354e-39,0.12539233272714512,0.6100481905985333
1,7.68823790969499e-39,8.686343061391015e-39,1.387457279862815,1.5635532315991156
2,1.019446486093902e-38,9.776507429971127e-39,1.794518440087657,1.7341234666796623
3,3.7095640687374286e-39,5.4221996098501075e-39,0.33605395717616204,0.8836825241214399
4,6.085644785509148e-39,6.862534489139953e-39,1.0502144266827287,1.2235457941024919
5,2.7421770098052373e-39,3.750993522910382e-39,-0.09987399932012408,0.35207707119707266
