independent_success,pair_success,matching_success,minimum_smc_ess,minimum_smc_unique,smc_acceptance,trial
7.63946624858854e-39,8.011871939983598e-39,8.267490569723629e-39,0.06374262274783331,0.0625,0.1495881358877604,0
