trial,independent_success,sequential_success,independent_log_gain,sequential_log_gain
0,2.257343110106927e-39,3.0427323312659827e-39,-0.38056997962800665,0.05017172514807555
1,5.2972849515402185e-39,5.145432804144286e-39,0.8500574155639242,0.8080967328058506
