independent_success,pair_success,matching_success,minimum_smc_ess,minimum_smc_unique,smc_acceptance,trial
5.271335968664996e-39,5.064570671015749e-39,4.531177498175509e-39,0.30308073412942244,0.21484375,0.23257683830825804,0
