trial,sample,selector,rank,deficiency,full_rank
0,0,uniform,256,0,1
0,0,stratified_beta_0,255,1,0
0,0,guided,255,1,0
0,0,sequential,256,0,1
0,1,uniform,256,0,1
0,1,stratified_beta_0,256,0,1
0,1,guided,256,0,1
0,1,sequential,256,0,1
1,0,uniform,256,0,1
1,0,stratified_beta_0,256,0,1
1,0,guided,255,1,0
1,0,sequential,256,0,1
1,1,uniform,256,0,1
1,1,stratified_beta_0,256,0,1
1,1,guided,256,0,1
1,1,sequential,256,0,1
2,0,uniform,256,0,1
2,0,stratified_beta_0,256,0,1
2,0,guided,256,0,1
2,0,sequential,256,0,1
2,1,uniform,256,0,1
2,1,stratified_beta_0,256,0,1
2,1,guided,256,0,1
2,1,sequential,256,0,1
3,0,uniform,255,1,0
3,0,stratified_beta_0,256,0,1
3,0,guided,256,0,1
3,0,sequential,256,0,1
3,1,uniform,256,0,1
3,1,stratified_beta_0,256,0,1
3,1,guided,256,0,1
3,1,sequential,256,0,1
4,0,uniform,256,0,1
4,0,stratified_beta_0,255,1,0
4,0,guided,256,0,1
4,0,sequential,256,0,1
4,1,uniform,256,0,1
4,1,stratified_beta_0,256,0,1
4,1,guided,256,0,1
4,1,sequential,255,1,0
5,0,uniform,256,0,1
5,0,stratified_beta_0,256,0,1
5,0,guided,256,0,1
5,0,sequential,256,0,1
5,1,uniform,256,0,1
5,1,stratified_beta_0,256,0,1
5,1,guided,256,0,1
5,1,sequential,256,0,1
6,0,uniform,256,0,1
6,0,stratified_beta_0,256,0,1
6,0,guided,256,0,1
6,0,sequential,256,0,1
6,1,uniform,256,0,1
6,1,stratified_beta_0,256,0,1
6,1,guided,256,0,1
6,1,sequential,256,0,1
7,0,uniform,256,0,1
7,0,stratified_beta_0,256,0,1
7,0,guided,256,0,1
7,0,sequential,256,0,1
7,1,uniform,256,0,1
7,1,stratified_beta_0,256,0,1
7,1,guided,256,0,1
7,1,sequential,256,0,1
8,0,uniform,256,0,1
8,0,stratified_beta_0,256,0,1
8,0,guided,256,0,1
8,0,sequential,256,0,1
8,1,uniform,256,0,1
8,1,stratified_beta_0,256,0,1
8,1,guided,256,0,1
8,1,sequential,256,0,1
9,0,uniform,256,0,1
9,0,stratified_beta_0,256,0,1
9,0,guided,256,0,1
9,0,sequential,256,0,1
9,1,uniform,256,0,1
9,1,stratified_beta_0,256,0,1
9,1,guided,256,0,1
9,1,sequential,256,0,1
10,0,uniform,256,0,1
10,0,stratified_beta_0,256,0,1
10,0,guided,256,0,1
10,0,sequential,256,0,1
10,1,uniform,256,0,1
10,1,stratified_beta_0,256,0,1
10,1,guided,256,0,1
10,1,sequential,256,0,1
11,0,uniform,256,0,1
11,0,stratified_beta_0,256,0,1
11,0,guided,256,0,1
11,0,sequential,256,0,1
11,1,uniform,256,0,1
11,1,stratified_beta_0,256,0,1
11,1,guided,256,0,1
11,1,sequential,256,0,1
12,0,uniform,256,0,1
12,0,stratified_beta_0,256,0,1
12,0,guided,256,0,1
12,0,sequential,256,0,1
12,1,uniform,256,0,1
12,1,stratified_beta_0,256,0,1
12,1,guided,256,0,1
12,1,sequential,256,0,1
13,0,uniform,256,0,1
13,0,stratified_beta_0,256,0,1
13,0,guided,256,0,1
13,0,sequential,256,0,1
13,1,uniform,256,0,1
13,1,stratified_beta_0,256,0,1
13,1,guided,256,0,1
13,1,sequential,256,0,1
14,0,uniform,256,0,1
14,0,stratified_beta_0,256,0,1
14,0,guided,256,0,1
14,0,sequential,256,0,1
14,1,uniform,256,0,1
14,1,stratified_beta_0,256,0,1
14,1,guided,256,0,1
14,1,sequential,256,0,1
15,0,uniform,256,0,1
15,0,stratified_beta_0,256,0,1
15,0,guided,256,0,1
15,0,sequential,256,0,1
15,1,uniform,256,0,1
15,1,stratified_beta_0,256,0,1
15,1,guided,256,0,1
15,1,sequential,256,0,1
16,0,uniform,256,0,1
16,0,stratified_beta_0,256,0,1
16,0,guided,256,0,1
16,0,sequential,256,0,1
16,1,uniform,256,0,1
16,1,stratified_beta_0,256,0,1
16,1,guided,256,0,1
16,1,sequential,256,0,1
17,0,uniform,256,0,1
17,0,stratified_beta_0,256,0,1
17,0,guided,255,1,0
17,0,sequential,256,0,1
17,1,uniform,255,1,0
17,1,stratified_beta_0,256,0,1
17,1,guided,255,1,0
17,1,sequential,256,0,1
18,0,uniform,256,0,1
18,0,stratified_beta_0,256,0,1
18,0,guided,256,0,1
18,0,sequential,256,0,1
18,1,uniform,256,0,1
18,1,stratified_beta_0,255,1,0
18,1,guided,256,0,1
18,1,sequential,256,0,1
19,0,uniform,256,0,1
19,0,stratified_beta_0,256,0,1
19,0,guided,256,0,1
19,0,sequential,256,0,1
19,1,uniform,255,1,0
19,1,stratified_beta_0,256,0,1
19,1,guided,256,0,1
19,1,sequential,256,0,1
20,0,uniform,256,0,1
20,0,stratified_beta_0,255,1,0
20,0,guided,256,0,1
20,0,sequential,256,0,1
20,1,uniform,256,0,1
20,1,stratified_beta_0,256,0,1
20,1,guided,256,0,1
20,1,sequential,256,0,1
21,0,uniform,256,0,1
21,0,stratified_beta_0,256,0,1
21,0,guided,256,0,1
21,0,sequential,256,0,1
21,1,uniform,256,0,1
21,1,stratified_beta_0,256,0,1
21,1,guided,256,0,1
21,1,sequential,256,0,1
22,0,uniform,256,0,1
22,0,stratified_beta_0,256,0,1
22,0,guided,256,0,1
22,0,sequential,256,0,1
22,1,uniform,256,0,1
22,1,stratified_beta_0,256,0,1
22,1,guided,255,1,0
22,1,sequential,256,0,1
23,0,uniform,256,0,1
23,0,stratified_beta_0,256,0,1
23,0,guided,256,0,1
23,0,sequential,256,0,1
23,1,uniform,256,0,1
23,1,stratified_beta_0,256,0,1
23,1,guided,256,0,1
23,1,sequential,256,0,1
24,0,uniform,256,0,1
24,0,stratified_beta_0,256,0,1
24,0,guided,256,0,1
24,0,sequential,256,0,1
24,1,uniform,256,0,1
24,1,stratified_beta_0,256,0,1
24,1,guided,256,0,1
24,1,sequential,256,0,1
25,0,uniform,256,0,1
25,0,stratified_beta_0,255,1,0
25,0,guided,256,0,1
25,0,sequential,256,0,1
25,1,uniform,256,0,1
25,1,stratified_beta_0,256,0,1
25,1,guided,256,0,1
25,1,sequential,256,0,1
26,0,uniform,256,0,1
26,0,stratified_beta_0,256,0,1
26,0,guided,256,0,1
26,0,sequential,256,0,1
26,1,uniform,256,0,1
26,1,stratified_beta_0,256,0,1
26,1,guided,256,0,1
26,1,sequential,256,0,1
27,0,uniform,256,0,1
27,0,stratified_beta_0,256,0,1
27,0,guided,256,0,1
27,0,sequential,256,0,1
27,1,uniform,256,0,1
27,1,stratified_beta_0,256,0,1
27,1,guided,256,0,1
27,1,sequential,256,0,1
28,0,uniform,256,0,1
28,0,stratified_beta_0,256,0,1
28,0,guided,256,0,1
28,0,sequential,256,0,1
28,1,uniform,256,0,1
28,1,stratified_beta_0,256,0,1
28,1,guided,256,0,1
28,1,sequential,256,0,1
29,0,uniform,256,0,1
29,0,stratified_beta_0,256,0,1
29,0,guided,256,0,1
29,0,sequential,256,0,1
29,1,uniform,256,0,1
29,1,stratified_beta_0,256,0,1
29,1,guided,256,0,1
29,1,sequential,256,0,1
30,0,uniform,256,0,1
30,0,stratified_beta_0,256,0,1
30,0,guided,256,0,1
30,0,sequential,256,0,1
30,1,uniform,256,0,1
30,1,stratified_beta_0,256,0,1
30,1,guided,256,0,1
30,1,sequential,256,0,1
31,0,uniform,256,0,1
31,0,stratified_beta_0,256,0,1
31,0,guided,256,0,1
31,0,sequential,256,0,1
31,1,uniform,256,0,1
31,1,stratified_beta_0,256,0,1
31,1,guided,256,0,1
31,1,sequential,255,1,0
32,0,uniform,256,0,1
32,0,stratified_beta_0,256,0,1
32,0,guided,256,0,1
32,0,sequential,256,0,1
32,1,uniform,256,0,1
32,1,stratified_beta_0,256,0,1
32,1,guided,256,0,1
32,1,sequential,256,0,1
33,0,uniform,256,0,1
33,0,stratified_beta_0,256,0,1
33,0,guided,256,0,1
33,0,sequential,256,0,1
33,1,uniform,255,1,0
33,1,stratified_beta_0,255,1,0
33,1,guided,255,1,0
33,1,sequential,256,0,1
34,0,uniform,256,0,1
34,0,stratified_beta_0,256,0,1
34,0,guided,256,0,1
34,0,sequential,256,0,1
34,1,uniform,256,0,1
34,1,stratified_beta_0,256,0,1
34,1,guided,256,0,1
34,1,sequential,256,0,1
35,0,uniform,256,0,1
35,0,stratified_beta_0,256,0,1
35,0,guided,255,1,0
35,0,sequential,256,0,1
35,1,uniform,256,0,1
35,1,stratified_beta_0,256,0,1
35,1,guided,256,0,1
35,1,sequential,256,0,1
36,0,uniform,256,0,1
36,0,stratified_beta_0,256,0,1
36,0,guided,256,0,1
36,0,sequential,256,0,1
36,1,uniform,256,0,1
36,1,stratified_beta_0,256,0,1
36,1,guided,256,0,1
36,1,sequential,256,0,1
37,0,uniform,256,0,1
37,0,stratified_beta_0,256,0,1
37,0,guided,256,0,1
37,0,sequential,256,0,1
37,1,uniform,256,0,1
37,1,stratified_beta_0,256,0,1
37,1,guided,256,0,1
37,1,sequential,256,0,1
38,0,uniform,256,0,1
38,0,stratified_beta_0,256,0,1
38,0,guided,256,0,1
38,0,sequential,256,0,1
38,1,uniform,256,0,1
38,1,stratified_beta_0,256,0,1
38,1,guided,256,0,1
38,1,sequential,256,0,1
39,0,uniform,256,0,1
39,0,stratified_beta_0,256,0,1
39,0,guided,256,0,1
39,0,sequential,256,0,1
39,1,uniform,256,0,1
39,1,stratified_beta_0,256,0,1
39,1,guided,256,0,1
39,1,sequential,256,0,1
40,0,uniform,256,0,1
40,0,stratified_beta_0,256,0,1
40,0,guided,256,0,1
40,0,sequential,256,0,1
40,1,uniform,256,0,1
40,1,stratified_beta_0,256,0,1
40,1,guided,256,0,1
40,1,sequential,256,0,1
41,0,uniform,256,0,1
41,0,stratified_beta_0,256,0,1
41,0,guided,255,1,0
41,0,sequential,256,0,1
41,1,uniform,256,0,1
41,1,stratified_beta_0,256,0,1
41,1,guided,256,0,1
41,1,sequential,256,0,1
42,0,uniform,256,0,1
42,0,stratified_beta_0,256,0,1
42,0,guided,256,0,1
42,0,sequential,256,0,1
42,1,uniform,256,0,1
42,1,stratified_beta_0,256,0,1
42,1,guided,256,0,1
42,1,sequential,256,0,1
43,0,uniform,256,0,1
43,0,stratified_beta_0,256,0,1
43,0,guided,256,0,1
43,0,sequential,256,0,1
43,1,uniform,256,0,1
43,1,stratified_beta_0,256,0,1
43,1,guided,256,0,1
43,1,sequential,256,0,1
44,0,uniform,256,0,1
44,0,stratified_beta_0,256,0,1
44,0,guided,256,0,1
44,0,sequential,256,0,1
44,1,uniform,256,0,1
44,1,stratified_beta_0,256,0,1
44,1,guided,256,0,1
44,1,sequential,256,0,1
45,0,uniform,256,0,1
45,0,stratified_beta_0,256,0,1
45,0,guided,256,0,1
45,0,sequential,256,0,1
45,1,uniform,256,0,1
45,1,stratified_beta_0,255,1,0
45,1,guided,256,0,1
45,1,sequential,256,0,1
46,0,uniform,256,0,1
46,0,stratified_beta_0,255,1,0
46,0,guided,256,0,1
46,0,sequential,256,0,1
46,1,uniform,256,0,1
46,1,stratified_beta_0,256,0,1
46,1,guided,256,0,1
46,1,sequential,256,0,1
47,0,uniform,256,0,1
47,0,stratified_beta_0,256,0,1
47,0,guided,256,0,1
47,0,sequential,256,0,1
47,1,uniform,256,0,1
47,1,stratified_beta_0,256,0,1
47,1,guided,256,0,1
47,1,sequential,256,0,1
48,0,uniform,256,0,1
48,0,stratified_beta_0,256,0,1
48,0,guided,255,1,0
48,0,sequential,256,0,1
48,1,uniform,256,0,1
48,1,stratified_beta_0,256,0,1
48,1,guided,256,0,1
48,1,sequential,256,0,1
49,0,uniform,256,0,1
49,0,stratified_beta_0,256,0,1
49,0,guided,255,1,0
49,0,sequential,256,0,1
49,1,uniform,256,0,1
49,1,stratified_beta_0,256,0,1
49,1,guided,256,0,1
49,1,sequential,256,0,1
50,0,uniform,256,0,1
50,0,stratified_beta_0,255,1,0
50,0,guided,256,0,1
50,0,sequential,256,0,1
50,1,uniform,256,0,1
50,1,stratified_beta_0,256,0,1
50,1,guided,256,0,1
50,1,sequential,256,0,1
51,0,uniform,256,0,1
51,0,stratified_beta_0,256,0,1
51,0,guided,256,0,1
51,0,sequential,256,0,1
51,1,uniform,256,0,1
51,1,stratified_beta_0,256,0,1
51,1,guided,256,0,1
51,1,sequential,256,0,1
52,0,uniform,256,0,1
52,0,stratified_beta_0,256,0,1
52,0,guided,256,0,1
52,0,sequential,256,0,1
52,1,uniform,256,0,1
52,1,stratified_beta_0,256,0,1
52,1,guided,256,0,1
52,1,sequential,256,0,1
53,0,uniform,256,0,1
53,0,stratified_beta_0,256,0,1
53,0,guided,256,0,1
53,0,sequential,256,0,1
53,1,uniform,256,0,1
53,1,stratified_beta_0,256,0,1
53,1,guided,256,0,1
53,1,sequential,256,0,1
54,0,uniform,256,0,1
54,0,stratified_beta_0,256,0,1
54,0,guided,256,0,1
54,0,sequential,256,0,1
54,1,uniform,256,0,1
54,1,stratified_beta_0,256,0,1
54,1,guided,256,0,1
54,1,sequential,256,0,1
55,0,uniform,256,0,1
55,0,stratified_beta_0,256,0,1
55,0,guided,256,0,1
55,0,sequential,256,0,1
55,1,uniform,255,1,0
55,1,stratified_beta_0,256,0,1
55,1,guided,256,0,1
55,1,sequential,256,0,1
56,0,uniform,256,0,1
56,0,stratified_beta_0,256,0,1
56,0,guided,256,0,1
56,0,sequential,256,0,1
56,1,uniform,256,0,1
56,1,stratified_beta_0,255,1,0
56,1,guided,256,0,1
56,1,sequential,256,0,1
57,0,uniform,256,0,1
57,0,stratified_beta_0,256,0,1
57,0,guided,256,0,1
57,0,sequential,256,0,1
57,1,uniform,256,0,1
57,1,stratified_beta_0,256,0,1
57,1,guided,256,0,1
57,1,sequential,256,0,1
58,0,uniform,256,0,1
58,0,stratified_beta_0,256,0,1
58,0,guided,256,0,1
58,0,sequential,256,0,1
58,1,uniform,256,0,1
58,1,stratified_beta_0,256,0,1
58,1,guided,256,0,1
58,1,sequential,256,0,1
59,0,uniform,255,1,0
59,0,stratified_beta_0,256,0,1
59,0,guided,255,1,0
59,0,sequential,256,0,1
59,1,uniform,256,0,1
59,1,stratified_beta_0,256,0,1
59,1,guided,256,0,1
59,1,sequential,256,0,1
60,0,uniform,256,0,1
60,0,stratified_beta_0,256,0,1
60,0,guided,256,0,1
60,0,sequential,256,0,1
60,1,uniform,256,0,1
60,1,stratified_beta_0,256,0,1
60,1,guided,256,0,1
60,1,sequential,256,0,1
61,0,uniform,256,0,1
61,0,stratified_beta_0,256,0,1
61,0,guided,256,0,1
61,0,sequential,256,0,1
61,1,uniform,256,0,1
61,1,stratified_beta_0,256,0,1
61,1,guided,256,0,1
61,1,sequential,256,0,1
62,0,uniform,256,0,1
62,0,stratified_beta_0,256,0,1
62,0,guided,256,0,1
62,0,sequential,256,0,1
62,1,uniform,256,0,1
62,1,stratified_beta_0,256,0,1
62,1,guided,255,1,0
62,1,sequential,256,0,1
63,0,uniform,256,0,1
63,0,stratified_beta_0,256,0,1
63,0,guided,256,0,1
63,0,sequential,256,0,1
63,1,uniform,256,0,1
63,1,stratified_beta_0,256,0,1
63,1,guided,256,0,1
63,1,sequential,256,0,1
64,0,uniform,256,0,1
64,0,stratified_beta_0,255,1,0
64,0,guided,256,0,1
64,0,sequential,256,0,1
64,1,uniform,256,0,1
64,1,stratified_beta_0,256,0,1
64,1,guided,256,0,1
64,1,sequential,256,0,1
65,0,uniform,256,0,1
65,0,stratified_beta_0,256,0,1
65,0,guided,256,0,1
65,0,sequential,256,0,1
65,1,uniform,256,0,1
65,1,stratified_beta_0,256,0,1
65,1,guided,256,0,1
65,1,sequential,256,0,1
66,0,uniform,256,0,1
66,0,stratified_beta_0,256,0,1
66,0,guided,256,0,1
66,0,sequential,256,0,1
66,1,uniform,256,0,1
66,1,stratified_beta_0,256,0,1
66,1,guided,256,0,1
66,1,sequential,256,0,1
67,0,uniform,256,0,1
67,0,stratified_beta_0,256,0,1
67,0,guided,256,0,1
67,0,sequential,256,0,1
67,1,uniform,256,0,1
67,1,stratified_beta_0,255,1,0
67,1,guided,256,0,1
67,1,sequential,256,0,1
68,0,uniform,256,0,1
68,0,stratified_beta_0,256,0,1
68,0,guided,256,0,1
68,0,sequential,256,0,1
68,1,uniform,256,0,1
68,1,stratified_beta_0,256,0,1
68,1,guided,256,0,1
68,1,sequential,256,0,1
69,0,uniform,256,0,1
69,0,stratified_beta_0,256,0,1
69,0,guided,256,0,1
69,0,sequential,256,0,1
69,1,uniform,256,0,1
69,1,stratified_beta_0,256,0,1
69,1,guided,256,0,1
69,1,sequential,256,0,1
70,0,uniform,256,0,1
70,0,stratified_beta_0,256,0,1
70,0,guided,256,0,1
70,0,sequential,256,0,1
70,1,uniform,256,0,1
70,1,stratified_beta_0,256,0,1
70,1,guided,256,0,1
70,1,sequential,255,1,0
71,0,uniform,256,0,1
71,0,stratified_beta_0,256,0,1
71,0,guided,256,0,1
71,0,sequential,256,0,1
71,1,uniform,256,0,1
71,1,stratified_beta_0,256,0,1
71,1,guided,256,0,1
71,1,sequential,256,0,1
72,0,uniform,256,0,1
72,0,stratified_beta_0,255,1,0
72,0,guided,256,0,1
72,0,sequential,256,0,1
72,1,uniform,255,1,0
72,1,stratified_beta_0,256,0,1
72,1,guided,256,0,1
72,1,sequential,256,0,1
73,0,uniform,256,0,1
73,0,stratified_beta_0,256,0,1
73,0,guided,256,0,1
73,0,sequential,256,0,1
73,1,uniform,256,0,1
73,1,stratified_beta_0,256,0,1
73,1,guided,256,0,1
73,1,sequential,256,0,1
74,0,uniform,256,0,1
74,0,stratified_beta_0,256,0,1
74,0,guided,256,0,1
74,0,sequential,256,0,1
74,1,uniform,256,0,1
74,1,stratified_beta_0,256,0,1
74,1,guided,256,0,1
74,1,sequential,256,0,1
75,0,uniform,256,0,1
75,0,stratified_beta_0,255,1,0
75,0,guided,256,0,1
75,0,sequential,256,0,1
75,1,uniform,256,0,1
75,1,stratified_beta_0,256,0,1
75,1,guided,256,0,1
75,1,sequential,256,0,1
76,0,uniform,256,0,1
76,0,stratified_beta_0,256,0,1
76,0,guided,256,0,1
76,0,sequential,256,0,1
76,1,uniform,256,0,1
76,1,stratified_beta_0,256,0,1
76,1,guided,256,0,1
76,1,sequential,256,0,1
77,0,uniform,256,0,1
77,0,stratified_beta_0,256,0,1
77,0,guided,256,0,1
77,0,sequential,256,0,1
77,1,uniform,256,0,1
77,1,stratified_beta_0,256,0,1
77,1,guided,256,0,1
77,1,sequential,256,0,1
78,0,uniform,256,0,1
78,0,stratified_beta_0,256,0,1
78,0,guided,256,0,1
78,0,sequential,255,1,0
78,1,uniform,256,0,1
78,1,stratified_beta_0,256,0,1
78,1,guided,256,0,1
78,1,sequential,256,0,1
79,0,uniform,256,0,1
79,0,stratified_beta_0,256,0,1
79,0,guided,256,0,1
79,0,sequential,256,0,1
79,1,uniform,256,0,1
79,1,stratified_beta_0,256,0,1
79,1,guided,256,0,1
79,1,sequential,256,0,1
80,0,uniform,256,0,1
80,0,stratified_beta_0,256,0,1
80,0,guided,256,0,1
80,0,sequential,255,1,0
80,1,uniform,256,0,1
80,1,stratified_beta_0,256,0,1
80,1,guided,256,0,1
80,1,sequential,256,0,1
81,0,uniform,256,0,1
81,0,stratified_beta_0,256,0,1
81,0,guided,256,0,1
81,0,sequential,256,0,1
81,1,uniform,256,0,1
81,1,stratified_beta_0,256,0,1
81,1,guided,256,0,1
81,1,sequential,256,0,1
82,0,uniform,256,0,1
82,0,stratified_beta_0,256,0,1
82,0,guided,256,0,1
82,0,sequential,256,0,1
82,1,uniform,256,0,1
82,1,stratified_beta_0,256,0,1
82,1,guided,256,0,1
82,1,sequential,256,0,1
83,0,uniform,256,0,1
83,0,stratified_beta_0,256,0,1
83,0,guided,256,0,1
83,0,sequential,256,0,1
83,1,uniform,256,0,1
83,1,stratified_beta_0,256,0,1
83,1,guided,255,1,0
83,1,sequential,256,0,1
84,0,uniform,255,1,0
84,0,stratified_beta_0,256,0,1
84,0,guided,256,0,1
84,0,sequential,256,0,1
84,1,uniform,256,0,1
84,1,stratified_beta_0,256,0,1
84,1,guided,255,1,0
84,1,sequential,256,0,1
85,0,uniform,256,0,1
85,0,stratified_beta_0,256,0,1
