trial,hidden,selector,retained,list_size,candidate_space,generated_children,exact_factor_evaluations
33,0,pair_beam,0.0,64,256,340,0
33,0,exact_rerank,0.0,64,256,340,2048
33,0,oracle_exact,0.0,64,256,256,4096
33,1,pair_beam,0.0,64,256,340,0
33,1,exact_rerank,0.0,64,256,340,2048
33,1,oracle_exact,0.0,64,256,256,4096
33,2,pair_beam,0.0,64,256,340,0
33,2,exact_rerank,1.0,64,256,340,2048
33,2,oracle_exact,0.0,64,256,256,4096
33,3,pair_beam,0.0,64,256,340,0
33,3,exact_rerank,1.0,64,256,340,2048
33,3,oracle_exact,0.0,64,256,256,4096
34,0,pair_beam,0.11764705882352941,64,256,340,0
34,0,exact_rerank,1.0,64,256,340,2048
34,0,oracle_exact,1.0,64,256,256,4096
34,1,pair_beam,0.0,64,256,340,0
34,1,exact_rerank,0.0,64,256,340,2048
34,1,oracle_exact,0.0,64,256,256,4096
34,2,pair_beam,0.0,64,256,340,0
34,2,exact_rerank,0.0,64,256,340,2048
34,2,oracle_exact,0.0,64,256,256,4096
34,3,pair_beam,0.0,64,256,340,0
34,3,exact_rerank,0.0,64,256,340,2048
34,3,oracle_exact,0.0,64,256,256,4096
35,0,pair_beam,1.0,64,256,340,0
35,0,exact_rerank,1.0,64,256,340,2048
35,0,oracle_exact,1.0,64,256,256,4096
35,1,pair_beam,1.0,64,256,340,0
35,1,exact_rerank,1.0,64,256,340,2048
35,1,oracle_exact,1.0,64,256,256,4096
35,2,pair_beam,0.0,64,256,340,0
35,2,exact_rerank,0.0,64,256,340,2048
35,2,oracle_exact,1.0,64,256,256,4096
35,3,pair_beam,1.0,64,256,340,0
35,3,exact_rerank,1.0,64,256,340,2048
35,3,oracle_exact,1.0,64,256,256,4096
36,0,pair_beam,0.0,64,256,340,0
36,0,exact_rerank,0.0,64,256,340,2048
36,0,oracle_exact,1.0,64,256,256,4096
36,1,pair_beam,0.0,64,256,340,0
36,1,exact_rerank,1.0,64,256,340,2048
36,1,oracle_exact,1.0,64,256,256,4096
36,2,pair_beam,0.0,64,256,340,0
36,2,exact_rerank,0.0,64,256,340,2048
36,2,oracle_exact,1.0,64,256,256,4096
36,3,pair_beam,0.5,64,256,340,0
36,3,exact_rerank,1.0,64,256,340,2048
36,3,oracle_exact,1.0,64,256,256,4096
37,0,pair_beam,0.0,64,256,340,0
37,0,exact_rerank,1.0,64,256,340,2048
37,0,oracle_exact,1.0,64,256,256,4096
37,1,pair_beam,0.0,64,256,340,0
37,1,exact_rerank,0.0,64,256,340,2048
37,1,oracle_exact,0.0,64,256,256,4096
37,2,pair_beam,1.0,64,256,340,0
37,2,exact_rerank,1.0,64,256,340,2048
37,2,oracle_exact,1.0,64,256,256,4096
37,3,pair_beam,0.3684210526315789,64,256,340,0
37,3,exact_rerank,1.0,64,256,340,2048
37,3,oracle_exact,1.0,64,256,256,4096
38,0,pair_beam,0.0,64,256,340,0
38,0,exact_rerank,0.0,64,256,340,2048
38,0,oracle_exact,0.0,64,256,256,4096
38,1,pair_beam,0.0,64,256,340,0
38,1,exact_rerank,0.0,64,256,340,2048
38,1,oracle_exact,1.0,64,256,256,4096
38,2,pair_beam,0.0,64,256,340,0
38,2,exact_rerank,0.0,64,256,340,2048
38,2,oracle_exact,0.0,64,256,256,4096
38,3,pair_beam,0.0,64,256,340,0
38,3,exact_rerank,0.0,64,256,340,2048
38,3,oracle_exact,0.0,64,256,256,4096
39,0,pair_beam,0.0,64,256,340,0
39,0,exact_rerank,1.0,64,256,340,2048
39,0,oracle_exact,1.0,64,256,256,4096
39,1,pair_beam,0.0,64,256,340,0
39,1,exact_rerank,1.0,64,256,340,2048
39,1,oracle_exact,0.0,64,256,256,4096
39,2,pair_beam,0.0,64,256,340,0
39,2,exact_rerank,0.0,64,256,340,2048
39,2,oracle_exact,0.0,64,256,256,4096
39,3,pair_beam,1.0,64,256,340,0
39,3,exact_rerank,1.0,64,256,340,2048
39,3,oracle_exact,1.0,64,256,256,4096
40,0,pair_beam,0.3333333333333333,64,256,340,0
40,0,exact_rerank,1.0,64,256,340,2048
40,0,oracle_exact,1.0,64,256,256,4096
40,1,pair_beam,0.0,64,256,340,0
40,1,exact_rerank,0.0,64,256,340,2048
40,1,oracle_exact,0.0,64,256,256,4096
40,2,pair_beam,0.0,64,256,340,0
40,2,exact_rerank,0.0,64,256,340,2048
40,2,oracle_exact,0.0,64,256,256,4096
40,3,pair_beam,0.0,64,256,340,0
40,3,exact_rerank,0.0,64,256,340,2048
40,3,oracle_exact,0.0,64,256,256,4096
41,0,pair_beam,1.0,64,256,340,0
41,0,exact_rerank,1.0,64,256,340,2048
41,0,oracle_exact,1.0,64,256,256,4096
41,1,pair_beam,1.0,64,256,340,0
41,1,exact_rerank,1.0,64,256,340,2048
41,1,oracle_exact,0.0,64,256,256,4096
41,2,pair_beam,0.0,64,256,340,0
41,2,exact_rerank,0.0,64,256,340,2048
41,2,oracle_exact,0.0,64,256,256,4096
41,3,pair_beam,0.0,64,256,340,0
41,3,exact_rerank,0.0,64,256,340,2048
41,3,oracle_exact,1.0,64,256,256,4096
42,0,pair_beam,1.0,64,256,340,0
42,0,exact_rerank,0.0,64,256,340,2048
42,0,oracle_exact,0.0,64,256,256,4096
42,1,pair_beam,1.0,64,256,340,0
42,1,exact_rerank,0.0,64,256,340,2048
42,1,oracle_exact,0.0,64,256,256,4096
42,2,pair_beam,0.0,64,256,340,0
42,2,exact_rerank,0.0,64,256,340,2048
42,2,oracle_exact,0.0,64,256,256,4096
42,3,pair_beam,1.0,64,256,340,0
42,3,exact_rerank,0.0,64,256,340,2048
42,3,oracle_exact,0.0,64,256,256,4096
43,0,pair_beam,1.0,64,256,340,0
43,0,exact_rerank,0.0,64,256,340,2048
43,0,oracle_exact,0.0,64,256,256,4096
43,1,pair_beam,1.0,64,256,340,0
43,1,exact_rerank,1.0,64,256,340,2048
43,1,oracle_exact,1.0,64,256,256,4096
43,2,pair_beam,0.0,64,256,340,0
43,2,exact_rerank,0.0,64,256,340,2048
43,2,oracle_exact,0.0,64,256,256,4096
43,3,pair_beam,1.0,64,256,340,0
43,3,exact_rerank,0.0,64,256,340,2048
43,3,oracle_exact,0.0,64,256,256,4096
44,0,pair_beam,0.0,64,256,340,0
44,0,exact_rerank,1.0,64,256,340,2048
44,0,oracle_exact,1.0,64,256,256,4096
44,1,pair_beam,0.0,64,256,340,0
44,1,exact_rerank,1.0,64,256,340,2048
44,1,oracle_exact,1.0,64,256,256,4096
44,2,pair_beam,0.0,64,256,340,0
44,2,exact_rerank,0.0,64,256,340,2048
44,2,oracle_exact,0.0,64,256,256,4096
44,3,pair_beam,1.0,64,256,340,0
44,3,exact_rerank,1.0,64,256,340,2048
44,3,oracle_exact,1.0,64,256,256,4096
45,0,pair_beam,1.0,64,256,340,0
45,0,exact_rerank,1.0,64,256,340,2048
45,0,oracle_exact,0.0,64,256,256,4096
45,1,pair_beam,0.0,64,256,340,0
45,1,exact_rerank,1.0,64,256,340,2048
45,1,oracle_exact,1.0,64,256,256,4096
45,2,pair_beam,1.0,64,256,340,0
45,2,exact_rerank,0.0,64,256,340,2048
45,2,oracle_exact,0.0,64,256,256,4096
45,3,pair_beam,0.0,64,256,340,0
45,3,exact_rerank,0.0,64,256,340,2048
45,3,oracle_exact,0.0,64,256,256,4096
46,0,pair_beam,0.0,64,256,340,0
46,0,exact_rerank,0.0,64,256,340,2048
46,0,oracle_exact,0.0,64,256,256,4096
46,1,pair_beam,1.0,64,256,340,0
46,1,exact_rerank,0.0,64,256,340,2048
46,1,oracle_exact,0.0,64,256,256,4096
46,2,pair_beam,0.0,64,256,340,0
46,2,exact_rerank,0.0,64,256,340,2048
46,2,oracle_exact,1.0,64,256,256,4096
46,3,pair_beam,1.0,64,256,340,0
46,3,exact_rerank,1.0,64,256,340,2048
46,3,oracle_exact,1.0,64,256,256,4096
47,0,pair_beam,0.0,64,256,340,0
47,0,exact_rerank,0.0,64,256,340,2048
47,0,oracle_exact,0.0,64,256,256,4096
47,1,pair_beam,0.0,64,256,340,0
47,1,exact_rerank,0.0,64,256,340,2048
47,1,oracle_exact,0.0,64,256,256,4096
47,2,pair_beam,0.0,64,256,340,0
47,2,exact_rerank,1.0,64,256,340,2048
47,2,oracle_exact,1.0,64,256,256,4096
47,3,pair_beam,0.0,64,256,340,0
47,3,exact_rerank,1.0,64,256,340,2048
47,3,oracle_exact,1.0,64,256,256,4096
48,0,pair_beam,0.0,64,256,340,0
48,0,exact_rerank,0.0,64,256,340,2048
48,0,oracle_exact,1.0,64,256,256,4096
48,1,pair_beam,0.0,64,256,340,0
48,1,exact_rerank,0.0,64,256,340,2048
48,1,oracle_exact,0.0,64,256,256,4096
48,2,pair_beam,0.0,64,256,340,0
48,2,exact_rerank,0.0,64,256,340,2048
48,2,oracle_exact,0.0,64,256,256,4096
48,3,pair_beam,1.0,64,256,340,0
48,3,exact_rerank,1.0,64,256,340,2048
48,3,oracle_exact,1.0,64,256,256,4096
49,0,pair_beam,0.42857142857142855,64,256,340,0
49,0,exact_rerank,0.0,64,256,340,2048
49,0,oracle_exact,0.0,64,256,256,4096
