trial,hidden,selector,retained,list_size,candidate_space,generated_children,exact_factor_evaluations
42,2,exact_rerank,0.0,256,7776,4626,10240
42,3,pair_beam,0.0,256,7776,4626,0
42,3,exact_rerank,0.0,256,7776,4626,10240
43,0,pair_beam,0.0,256,7776,4626,0
43,0,exact_rerank,0.0,256,7776,4626,10240
43,1,pair_beam,0.0,256,7776,4626,0
43,1,exact_rerank,0.0,256,7776,4626,10240
43,2,pair_beam,0.0,256,7776,4626,0
43,2,exact_rerank,0.0,256,7776,4626,10240
43,3,pair_beam,0.0,256,7776,4626,0
43,3,exact_rerank,0.0,256,7776,4626,10240
44,0,pair_beam,0.0,256,7776,4626,0
44,0,exact_rerank,0.0,256,7776,4626,10240
44,1,pair_beam,0.0,256,7776,4626,0
44,1,exact_rerank,0.0,256,7776,4626,10240
44,2,pair_beam,1.0,256,7776,4626,0
44,2,exact_rerank,1.0,256,7776,4626,10240
44,3,pair_beam,1.0,256,7776,4626,0
44,3,exact_rerank,1.0,256,7776,4626,10240
45,0,pair_beam,0.0,256,7776,4626,0
45,0,exact_rerank,0.0,256,7776,4626,10240
45,1,pair_beam,0.7901234567901234,256,7776,4626,0
45,1,exact_rerank,1.0,256,7776,4626,10240
45,2,pair_beam,0.0,256,7776,4626,0
45,2,exact_rerank,0.0,256,7776,4626,10240
45,3,pair_beam,0.0,256,7776,4626,0
45,3,exact_rerank,0.0,256,7776,4626,10240
46,0,pair_beam,0.0,256,7776,4626,0
46,0,exact_rerank,0.0,256,7776,4626,10240
46,1,pair_beam,0.0,256,7776,4626,0
46,1,exact_rerank,0.0,256,7776,4626,10240
46,2,pair_beam,0.0,256,7776,4626,0
46,2,exact_rerank,0.0,256,7776,4626,10240
46,3,pair_beam,0.0,256,7776,4626,0
46,3,exact_rerank,0.0,256,7776,4626,10240
47,0,pair_beam,1.0,256,7776,4626,0
47,0,exact_rerank,1.0,256,7776,4626,10240
47,1,pair_beam,0.0,256,7776,4626,0
47,1,exact_rerank,0.0,256,7776,4626,10240
47,2,pair_beam,0.0,256,7776,4626,0
47,2,exact_rerank,0.0,256,7776,4626,10240
47,3,pair_beam,0.0,256,7776,4626,0
47,3,exact_rerank,0.0,256,7776,4626,10240
48,0,pair_beam,0.23809523809523808,256,7776,4626,0
48,0,exact_rerank,0.0,256,7776,4626,10240
48,1,pair_beam,1.0,256,7776,4626,0
48,1,exact_rerank,1.0,256,7776,4626,10240
48,2,pair_beam,1.0,256,7776,4626,0
48,2,exact_rerank,0.0,256,7776,4626,10240
48,3,pair_beam,0.0,256,7776,4626,0
48,3,exact_rerank,0.0,256,7776,4626,10240
49,0,pair_beam,0.0,256,7776,4626,0
49,0,exact_rerank,0.0,256,7776,4626,10240
49,1,pair_beam,0.0,256,7776,4626,0
49,1,exact_rerank,0.0,256,7776,4626,10240
49,2,pair_beam,0.0,256,7776,4626,0
49,2,exact_rerank,0.0,256,7776,4626,10240
49,3,pair_beam,0.0,256,7776,4626,0
49,3,exact_rerank,0.0,256,7776,4626,10240
50,0,pair_beam,0.0,256,7776,4626,0
50,0,exact_rerank,0.0,256,7776,4626,10240
50,1,pair_beam,1.0,256,7776,4626,0
50,1,exact_rerank,1.0,256,7776,4626,10240
50,2,pair_beam,0.0,256,7776,4626,0
50,2,exact_rerank,0.0,256,7776,4626,10240
50,3,pair_beam,0.0,256,7776,4626,0
50,3,exact_rerank,0.0,256,7776,4626,10240
51,0,pair_beam,0.0,256,7776,4626,0
51,0,exact_rerank,0.0,256,7776,4626,10240
51,1,pair_beam,1.0,256,7776,4626,0
51,1,exact_rerank,0.0,256,7776,4626,10240
51,2,pair_beam,0.0,256,7776,4626,0
51,2,exact_rerank,1.0,256,7776,4626,10240
51,3,pair_beam,0.0,256,7776,4626,0
51,3,exact_rerank,1.0,256,7776,4626,10240
52,0,pair_beam,1.0,256,7776,4626,0
52,0,exact_rerank,1.0,256,7776,4626,10240
52,1,pair_beam,0.0,256,7776,4626,0
52,1,exact_rerank,0.0,256,7776,4626,10240
52,2,pair_beam,0.0,256,7776,4626,0
52,2,exact_rerank,0.0,256,7776,4626,10240
52,3,pair_beam,1.0,256,7776,4626,0
52,3,exact_rerank,1.0,256,7776,4626,10240
53,0,pair_beam,1.0,256,7776,4626,0
53,0,exact_rerank,1.0,256,7776,4626,10240
53,1,pair_beam,0.0,256,7776,4626,0
53,1,exact_rerank,0.0,256,7776,4626,10240
53,2,pair_beam,1.0,256,7776,4626,0
53,2,exact_rerank,1.0,256,7776,4626,10240
53,3,pair_beam,1.0,256,7776,4626,0
53,3,exact_rerank,1.0,256,7776,4626,10240
54,0,pair_beam,0.0,256,7776,4626,0
54,0,exact_rerank,0.0,256,7776,4626,10240
54,1,pair_beam,0.0,256,7776,4626,0
54,1,exact_rerank,0.0,256,7776,4626,10240
54,2,pair_beam,0.0,256,7776,4626,0
54,2,exact_rerank,0.0,256,7776,4626,10240
54,3,pair_beam,0.0,256,7776,4626,0
54,3,exact_rerank,0.0,256,7776,4626,10240
55,0,pair_beam,1.0,256,7776,4626,0
55,0,exact_rerank,1.0,256,7776,4626,10240
55,1,pair_beam,0.0,256,7776,4626,0
55,1,exact_rerank,0.0,256,7776,4626,10240
55,2,pair_beam,1.0,256,7776,4626,0
55,2,exact_rerank,1.0,256,7776,4626,10240
55,3,pair_beam,0.0,256,7776,4626,0
55,3,exact_rerank,0.0,256,7776,4626,10240
56,0,pair_beam,0.0,256,7776,4626,0
56,0,exact_rerank,0.0,256,7776,4626,10240
56,1,pair_beam,0.0,256,7776,4626,0
56,1,exact_rerank,0.0,256,7776,4626,10240
56,2,pair_beam,0.0,256,7776,4626,0
56,2,exact_rerank,0.0,256,7776,4626,10240
56,3,pair_beam,0.0,256,7776,4626,0
56,3,exact_rerank,0.0,256,7776,4626,10240
57,0,pair_beam,0.0,256,7776,4626,0
57,0,exact_rerank,0.0,256,7776,4626,10240
57,1,pair_beam,1.0,256,7776,4626,0
57,1,exact_rerank,1.0,256,7776,4626,10240
57,2,pair_beam,0.0,256,7776,4626,0
57,2,exact_rerank,0.0,256,7776,4626,10240
57,3,pair_beam,0.0,256,7776,4626,0
57,3,exact_rerank,0.0,256,7776,4626,10240
58,0,pair_beam,0.0,256,7776,4626,0
58,0,exact_rerank,0.0,256,7776,4626,10240
58,1,pair_beam,1.0,256,7776,4626,0
58,1,exact_rerank,1.0,256,7776,4626,10240
58,2,pair_beam,1.0,256,7776,4626,0
58,2,exact_rerank,1.0,256,7776,4626,10240
58,3,pair_beam,0.0,256,7776,4626,0
58,3,exact_rerank,0.0,256,7776,4626,10240
59,0,pair_beam,1.0,256,7776,4626,0
59,0,exact_rerank,1.0,256,7776,4626,10240
59,1,pair_beam,1.0,256,7776,4626,0
59,1,exact_rerank,1.0,256,7776,4626,10240
59,2,pair_beam,0.0,256,7776,4626,0
59,2,exact_rerank,0.0,256,7776,4626,10240
59,3,pair_beam,0.0,256,7776,4626,0
59,3,exact_rerank,0.0,256,7776,4626,10240
60,0,pair_beam,1.0,256,7776,4626,0
60,0,exact_rerank,1.0,256,7776,4626,10240
60,1,pair_beam,1.0,256,7776,4626,0
60,1,exact_rerank,1.0,256,7776,4626,10240
60,2,pair_beam,1.0,256,7776,4626,0
60,2,exact_rerank,1.0,256,7776,4626,10240
60,3,pair_beam,1.0,256,7776,4626,0
60,3,exact_rerank,1.0,256,7776,4626,10240
61,0,pair_beam,1.0,256,7776,4626,0
61,0,exact_rerank,1.0,256,7776,4626,10240
61,1,pair_beam,0.0,256,7776,4626,0
61,1,exact_rerank,0.0,256,7776,4626,10240
61,2,pair_beam,1.0,256,7776,4626,0
61,2,exact_rerank,1.0,256,7776,4626,10240
61,3,pair_beam,0.9390243902439024,256,7776,4626,0
61,3,exact_rerank,1.0,256,7776,4626,10240
62,0,pair_beam,0.0,256,7776,4626,0
62,0,exact_rerank,0.0,256,7776,4626,10240
62,1,pair_beam,0.0,256,7776,4626,0
62,1,exact_rerank,0.0,256,7776,4626,10240
62,2,pair_beam,1.0,256,7776,4626,0
62,2,exact_rerank,1.0,256,7776,4626,10240
62,3,pair_beam,0.0,256,7776,4626,0
62,3,exact_rerank,0.0,256,7776,4626,10240
63,0,pair_beam,0.0,256,7776,4626,0
63,0,exact_rerank,0.0,256,7776,4626,10240
63,1,pair_beam,0.0,256,7776,4626,0
63,1,exact_rerank,0.0,256,7776,4626,10240
63,2,pair_beam,0.0,256,7776,4626,0
63,2,exact_rerank,0.0,256,7776,4626,10240
63,3,pair_beam,1.0,256,7776,4626,0
63,3,exact_rerank,1.0,256,7776,4626,10240
