selector,beta,p,ell,list_log2,collision_list_log2,iteration_log2,mean_inverse_success_log2,expected_work_log2,gain_vs_uniform_prange_bits
leakage,0.5,2,13,32.58506522803382,-142.8301703957626,32.58506522803382,114.69083829954762,147.27590352758145,-19.27590352758145
leakage,1.0,2,13,32.58506522803382,-142.8301703957626,32.58506522803382,114.73826185081428,147.3233270788481,-19.32332707884811
leakage,2.0,2,13,32.58506522803382,-142.8301703957626,32.58506522803382,115.38143295051646,147.96649817855027,-19.966498178550268
leakage,4.0,2,13,32.58506522803382,-142.8301703957626,32.58506522803382,118.41352548613747,150.99859071417129,-22.998590714171286
leakage,8.0,2,13,32.58506522803382,-142.8301703957626,32.58506522803382,129.8995692844581,162.4846345124919,-34.48463451249191
uniform,0.0,2,13,32.58506522803382,-142.8301703957626,32.58506522803382,114.84763562323027,147.4327008512641,-19.432700851264087
leakage,0.0,2,14,32.58506522803382,-158.83017773449143,32.58506522803382,114.84898644824231,147.43405167627614,-19.43405167627614
leakage,0.25,2,14,32.58506522803382,-158.83017773449143,32.58506522803382,114.74441140457586,147.32947663260967,-19.32947663260967
leakage,0.5,2,14,32.58506522803382,-158.83017773449143,32.58506522803382,114.69218759595361,147.27725282398742,-19.277252823987425
leakage,1.0,2,14,32.58506522803382,-158.83017773449143,32.58506522803382,114.73961058487002,147.32467581290385,-19.32467581290385
leakage,2.0,2,14,32.58506522803382,-158.83017773449143,32.58506522803382,115.38278274015227,147.96784796818608,-19.967847968186078
leakage,4.0,2,14,32.58506522803382,-158.83017773449143,32.58506522803382,118.41488090365894,150.99994613169275,-22.999946131692752
leakage,8.0,2,14,32.58506522803382,-158.83017773449143,32.58506522803382,129.90093859641595,162.48600382444977,-34.48600382444977
uniform,0.0,2,14,32.58506522803382,-158.83017773449143,32.58506522803382,114.84898644824231,147.43405167627614,-19.434051676276127
leakage,0.0,2,15,32.58507990276709,-174.8301850733695,32.58507990276709,114.85033727564631,147.4354171784134,-19.43541717841339
leakage,0.25,2,15,32.58507990276709,-174.8301850733695,32.58507990276709,114.74576336024161,147.33084326300872,-19.330843263008717
leakage,0.5,2,15,32.58507990276709,-174.8301850733695,32.58507990276709,114.69354063512363,147.27862053789073,-19.27862053789073
leakage,1.0,2,15,32.58507990276709,-174.8301850733695,32.58507990276709,114.74096565940856,147.32604556217564,-19.326045562175636
leakage,2.0,2,15,32.58507990276709,-174.8301850733695,32.58507990276709,115.38414147733083,147.9692213800979,-19.969221380097906
leakage,4.0,2,15,32.58507990276709,-174.8301850733695,32.58507990276709,118.41624627672216,151.00132617948924,-23.00132617948924
leakage,8.0,2,15,32.58507990276709,-174.8301850733695,32.58507990276709,129.9023162202893,162.48739612305639,-34.487396123056385
uniform,0.0,2,15,32.58507990276709,-174.8301850733695,32.58507990276709,114.85033727564631,147.4354171784134,-19.435417178413402
leakage,0.0,2,16,32.58507990276709,-190.83019241224758,32.58507990276709,114.85168810305031,147.43676800581738,-19.436768005817385
leakage,0.25,2,16,32.58507990276709,-190.83019241224758,32.58507990276709,114.74711434795177,147.33219425071886,-19.332194250718857
leakage,0.5,2,16,32.58507990276709,-190.83019241224758,32.58507990276709,114.69489187646951,147.2799717792366,-19.279971779236604
leakage,1.0,2,16,32.58507990276709,-190.83019241224758,32.58507990276709,114.7423176947657,147.3273975975328,-19.32739759753281
leakage,2.0,2,16,32.58507990276709,-190.83019241224758,32.58507990276709,115.38549612231215,147.97057602507925,-19.970576025079254
leakage,4.0,2,16,32.58507990276709,-190.83019241224758,32.58507990276709,118.41760855655275,151.00268845931984,-23.00268845931984
leakage,8.0,2,16,32.58507990276709,-190.83019241224758,32.58507990276709,129.90369526397166,162.48877516673875,-34.48877516673875
uniform,0.0,2,16,32.58507990276709,-190.83019241224758,32.58507990276709,114.85168810305031,147.43676800581738,-19.4367680058174
leakage,0.0,4,0,64.1241213118292,128.2482426236584,128.2482426236584,103.75175737634163,232.00000000000003,-104.00000000000003
leakage,0.25,4,0,64.1241213118292,128.2482426236584,128.2482426236584,103.65064170404604,231.89888432770442,-103.89888432770442
leakage,0.5,4,0,64.1241213118292,128.2482426236584,128.2482426236584,103.59747948833295,231.84572211199134,-103.84572211199134
leakage,1.0,4,0,64.1241213118292,128.2482426236584,128.2482426236584,103.63069716538251,231.8789397890409,-103.87893978904091
leakage,2.0,4,0,64.1241213118292,128.2482426236584,128.2482426236584,104.2048011219112,232.4530437455696,-104.4530437455696
leakage,4.0,4,0,64.1241213118292,128.2482426236584,128.2482426236584,106.98395059507457,235.23219321873296,-107.23219321873296
leakage,8.0,4,0,64.1241213118292,128.2482426236584,128.2482426236584,117.6030777403509,245.8513203640093,-117.8513203640093
uniform,0.0,4,0,64.1241213118292,128.2482426236584,128.2482426236584,103.75175737634163,232.00000000000003,-104.00000000000003
leakage,0.0,4,1,64.12415066323635,112.2482499614542,112.2482499614542,103.75304942979251,216.00129939124673,-88.00129939124673
leakage,0.25,4,1,64.12415066323635,112.2482499614542,112.2482499614542,103.65193287544702,215.90018283690122,-87.90018283690122
leakage,0.5,4,1,64.12415066323635,112.2482499614542,112.2482499614542,103.5987694938239,215.8470194552781,-87.84701945527809
leakage,1.0,4,1,64.12415066323635,112.2482499614542,112.2482499614542,103.63198401840796,215.88023397986217,-87.88023397986217
leakage,2.0,4,1,64.12415066323635,112.2482499614542,112.2482499614542,104.20607935431836,216.45432931577255,-88.45432931577255
leakage,4.0,4,1,64.12415066323635,112.2482499614542,112.2482499614542,106.98520979035074,219.23345975180496,-91.23345975180496
leakage,8.0,4,1,64.12415066323635,112.2482499614542,112.2482499614542,117.60430409492145,229.85255405637565,-101.85255405637565
uniform,0.0,4,1,64.12415066323635,112.2482499614542,112.2482499614542,103.75304942979251,216.00129939124673,-88.00129939124672
leakage,0.0,4,2,64.12415066323635,96.24825729924999,96.24825729924999,103.7543414832434,200.00259878249338,-72.00259878249338
leakage,0.25,4,2,64.12415066323635,96.24825729924999,96.24825729924999,103.65322619808244,199.90148349733244,-71.90148349733244
leakage,0.5,4,2,64.12415066323635,96.24825729924999,96.24825729924999,103.60006425020046,199.84832154945045,-71.84832154945045
leakage,1.0,4,2,64.12415066323635,96.24825729924999,96.24825729924999,103.6332819638097,199.88153926305966,-71.88153926305966
leakage,2.0,4,2,64.12415066323635,96.24825729924999,96.24825729924999,104.20738394642188,200.45564124567187,-72.45564124567187
leakage,4.0,4,2,64.12415066323635,96.24825729924999,96.24825729924999,106.98652584092363,203.23478314017362,-75.23478314017362
leakage,8.0,4,2,64.12415066323635,96.24825729924999,96.24825729924999,117.60563874302662,213.8538960422766,-85.8538960422766
uniform,0.0,4,2,64.12415066323635,96.24825729924999,96.24825729924999,103.7543414832434,200.00259878249338,-72.00259878249338
leakage,0.0,4,3,64.12418001435458,80.24826463675684,80.24826463675684,103.75563354132575,184.00389817808258,-56.00389817808258
leakage,0.25,4,3,64.12418001435458,80.24826463675684,80.24826463675684,103.65451931018028,183.90278394693712,-55.90278394693712
leakage,0.5,4,3,64.12418001435458,80.24826463675684,80.24826463675684,103.60135834161501,183.84962297837185,-55.849622978371855
leakage,1.0,4,3,64.12418001435458,80.24826463675684,80.24826463675684,103.6345777921345,183.88284242889134,-55.88284242889134
leakage,2.0,4,3,64.12418001435458,80.24826463675684,80.24826463675684,104.20868255667577,184.4569471934326,-56.4569471934326
leakage,4.0,4,3,64.12418001435458,80.24826463675684,80.24826463675684,106.98782909617574,187.2360937329326,-59.2360937329326
leakage,8.0,4,3,64.12418001435458,80.24826463675684,80.24826463675684,117.60695308208294,197.85521771883978,-69.85521771883978
uniform,0.0,4,3,64.12418001435458,80.24826463675684,80.24826463675684,103.75563354132575,184.00389817808258,-56.00389817808259
leakage,0.0,4,4,64.12418001435458,64.24827197426372,64.24827197426372,103.75692559940812,168.00519757367184,-40.005197573671836
leakage,0.25,4,4,64.12418001435458,64.24827197426372,64.24827197426372,103.65581038140371,167.9040823556674,-39.90408235566741
leakage,0.5,4,4,64.12418001435458,64.24827197426372,64.24827197426372,103.60264848511183,167.85092045937554,-39.850920459375544
leakage,1.0,4,4,64.12418001435458,64.24827197426372,64.24827197426372,103.63586621176376,167.88413818602749,-39.884138186027485
leakage,2.0,4,4,64.12418001435458,64.24827197426372,64.24827197426372,104.2099675661959,168.4582395404596,-40.4582395404596
leakage,4.0,4,4,64.12418001435458,64.24827197426372,64.24827197426372,106.98910502652848,171.2373770007922,-43.23737700079221
leakage,8.0,4,4,64.12418001435458,64.24827197426372,64.24827197426372,117.60820420129508,181.85647617555878,-53.85647617555878
uniform,0.0,4,4,64.12418001435458,64.24827197426372,64.24827197426372,103.75692559940812,168.00519757367184,-40.005197573671836
leakage,0.0,4,5,64.12420936518389,48.24827931148168,64.12420936518389,103.75821766212161,167.88242702730548,-39.88242702730548
leakage,0.25,4,5,64.12420936518389,48.24827931148168,64.12420936518389,103.65710314503693,167.7813125102208,-39.7813125102208
leakage,0.5,4,5,64.12420936518389,48.24827931148168,64.12420936518389,103.60394206162306,167.72815142680696,-39.72815142680696
leakage,1.0,4,5,64.12420936518389,48.24827931148168,64.12420936518389,103.63716168528617,167.76137105047007,-39.761371050470075
leakage,2.0,4,5,64.12420936518389,48.24827931148168,64.12420936518389,104.21126759539544,168.33547696057934,-40.33547696057934
leakage,4.0,4,5,64.12420936518389,48.24827931148168,64.12420936518389,106.99041619708845,171.11462556227235,-43.11462556227235
leakage,8.0,4,5,64.12420936518389,48.24827931148168,64.12420936518389,117.60954129702158,181.73375066220547,-53.733750662205466
uniform,0.0,4,5,64.12420936518389,48.24827931148168,64.12420936518389,103.75821766212161,167.88242702730548,-39.882427027305496
leakage,0.0,4,6,64.12420936518389,32.248286648699604,64.12420936518389,103.7595097248351,167.88371909001899,-39.883719090018985
leakage,0.25,4,6,64.12420936518389,32.248286648699604,64.12420936518389,103.65839527331258,167.78260463849648,-39.78260463849648
leakage,0.5,4,6,64.12420936518389,32.248286648699604,64.12420936518389,103.60523466122528,167.72944402640917,-39.72944402640917
leakage,1.0,4,6,64.12420936518389,32.248286648699604,64.12420936518389,103.6384564095403,167.76266577472418,-39.762665774724184
leakage,2.0,4,6,64.12420936518389,32.248286648699604,64.12420936518389,104.2125701299305,168.3367794951144,-40.3367794951144
leakage,4.0,4,6,64.12420936518389,32.248286648699604,64.12420936518389,106.99173888464266,171.11594824982654,-43.115948249826545
leakage,8.0,4,6,64.12420936518389,32.248286648699604,64.12420936518389,117.61089916456213,181.73510852974601,-53.735108529746014
uniform,0.0,4,6,64.12420936518389,32.248286648699604,64.12420936518389,103.7595097248351,167.88371909001899,-39.883719090018985
leakage,0.0,4,7,64.12423871572426,16.248293985628607,64.12423871572426,103.76080179217936,167.88504050790362,-39.885040507903625
leakage,0.25,4,7,64.12423871572426,16.248293985628607,64.12423871572426,103.65968712477272,167.78392584049698,-39.78392584049698
leakage,0.5,4,7,64.12423871572426,16.248293985628607,64.12423871572426,103.60652635200302,167.73076506772728,-39.730765067727276
leakage,1.0,4,7,64.12423871572426,16.248293985628607,64.12423871572426,103.63974802654305,167.76398674226732,-39.76398674226732
leakage,2.0,4,7,64.12423871572426,16.248293985628607,64.12423871572426,104.21386271778233,168.3381014335066,-40.33810143350661
leakage,4.0,4,7,64.12423871572426,16.248293985628607,64.12423871572426,106.99303595998919,171.11727467571345,-43.117274675713446
leakage,8.0,4,7,64.12423871572426,16.248293985628607,64.12423871572426,117.61220605909706,181.73644477482134,-53.73644477482134
uniform,0.0,4,7,64.12423871572426,16.248293985628607,64.12423871572426,103.76080179217936,167.88504050790362,-39.885040507903625
leakage,0.0,4,8,64.12423871572426,0.24830132255763715,64.12423871572426,103.76209385952362,167.88633257524788,-39.88633257524788
leakage,0.25,4,8,64.12423871572426,0.24830132255763715,64.12423871572426,103.66097831121544,167.7852170269397,-39.785217026939705
leakage,0.5,4,8,64.12423871572426,0.24830132255763715,64.12423871572426,103.60781675393298,167.73205546965724,-39.73205546965724
leakage,1.0,4,8,64.12423871572426,0.24830132255763715,64.12423871572426,103.64103721526561,167.76527593098987,-39.76527593098987
leakage,2.0,4,8,64.12423871572426,0.24830132255763715,64.12423871572426,104.21515089267785,168.33938960840212,-40.339389608402115
leakage,4.0,4,8,64.12423871572426,0.24830132255763715,64.12423871572426,106.99432533340905,171.1185640491333,-43.11856404913331
leakage,8.0,4,8,64.12423871572426,0.24830132255763715,64.12423871572426,117.6135028561214,181.73774157184567,-53.737741571845675
uniform,0.0,4,8,64.12423871572426,0.24830132255763715,64.12423871572426,103.76209385952362,167.88633257524788,-39.88633257524788
leakage,0.0,4,9,64.12426806597571,-15.751691340802267,64.12426806597571,103.7633859314983,167.88765399747402,-39.88765399747402
leakage,0.25,4,9,64.12426806597571,-15.751691340802267,64.12426806597571,103.66226941466323,167.78653748063894,-39.78653748063894
leakage,0.5,4,9,64.12426806597571,-15.751691340802267,64.12426806597571,103.60910681405439,167.7333748800301,-39.73337488003011
leakage,1.0,4,9,64.12426806597571,-15.751691340802267,64.12426806597571,103.64232515425932,167.76659322023505,-39.76659322023505
leakage,2.0,4,9,64.12426806597571,-15.751691340802267,64.12426806597571,104.21643544572505,168.34070351170078,-40.34070351170078
leakage,4.0,4,9,64.12426806597571,-15.751691340802267,64.12426806597571,106.99560849962782,171.11987656560353,-43.11987656560353
leakage,8.0,4,9,64.12426806597571,-15.751691340802267,64.12426806597571,117.61479596549472,181.73906403147043,-53.739064031470434
uniform,0.0,4,9,64.12426806597571,-15.751691340802267,64.12426806597571,103.7633859314983,167.88765399747402,-39.88765399747402
leakage,0.0,4,10,64.12426806597571,-31.751684004162172,64.12426806597571,103.764678003473,167.8889460694487,-39.88894606944871
leakage,0.25,4,10,64.12426806597571,-31.751684004162172,64.12426806597571,103.66356148164085,167.78782954761658,-39.78782954761658
leakage,0.5,4,10,64.12426806597571,-31.751684004162172,64.12426806597571,103.61039848739425,167.73466655336995,-39.73466655336995
leakage,1.0,4,10,64.12426806597571,-31.751684004162172,64.12426806597571,103.64361499887548,167.7678830648512,-39.76788306485119
leakage,2.0,4,10,64.12426806597571,-31.751684004162172,64.12426806597571,104.21771895670523,168.34198702268094,-40.34198702268094
leakage,4.0,4,10,64.12426806597571,-31.751684004162172,64.12426806597571,106.99687767885037,171.1211457448261,-43.121145744826094
leakage,8.0,4,10,64.12426806597571,-31.751684004162172,64.12426806597571,117.61604375237226,181.74031181834798,-53.740311818347976
uniform,0.0,4,10,64.12426806597571,-31.751684004162172,64.12426806597571,103.764678003473,167.8889460694487,-39.88894606944871
leakage,0.0,4,11,64.12429741593824,-47.75167666781101,64.12429741593824,103.76597008007774,167.89026749601598,-39.89026749601598
leakage,0.25,4,11,64.12429741593824,-47.75167666781101,64.12429741593824,103.66485331436547,167.78915073030373,-39.78915073030373
leakage,0.5,4,11,64.12429741593824,-47.75167666781101,64.12429741593824,103.6116902069791,167.73598762291735,-39.73598762291735
leakage,1.0,4,11,64.12429741593824,-47.75167666781101,64.12429741593824,103.64490694475218,167.76920436069042,-39.76920436069042
leakage,2.0,4,11,64.12429741593824,-47.75167666781101,64.12429741593824,104.21901327645718,168.34331069239542,-40.34331069239542
leakage,4.0,4,11,64.12429741593824,-47.75167666781101,64.12429741593824,106.99818268769131,171.12248010362956,-43.122480103629556
leakage,8.0,4,11,64.12429741593824,-47.75167666781101,64.12429741593824,117.61737879675378,181.74167621269203,-53.74167621269203
uniform,0.0,4,11,64.12429741593824,-47.75167666781101,64.12429741593824,103.76597008007774,167.89026749601598,-39.89026749601598
leakage,0.0,4,12,64.12429741593824,-63.75166933145985,64.12429741593824,103.76726215668249,167.89155957262074,-39.891559572620736
leakage,0.25,4,12,64.12429741593824,-63.75166933145985,64.12429741593824,103.6661472207757,167.79044463671394,-39.79044463671394
leakage,0.5,4,12,64.12429741593824,-63.75166933145985,64.12429741593824,103.61298600322804,167.7372834191663,-39.73728341916629
leakage,1.0,4,12,64.12429741593824,-63.75166933145985,64.12429741593824,103.6462067102082,167.77050412614645,-39.77050412614645
leakage,2.0,4,12,64.12429741593824,-63.75166933145985,64.12429741593824,104.22032165777745,168.3446190737157,-40.344619073715705
leakage,4.0,4,12,64.12429741593824,-63.75166933145985,64.12429741593824,106.99950948790057,171.1238069038388,-43.12380690383881
leakage,8.0,4,12,64.12429741593824,-63.75166933145985,64.12429741593824,117.61873849128867,181.7430359072269,-53.7430359072269
uniform,0.0,4,12,64.12429741593824,-63.75166933145985,64.12429741593824,103.76726215668249,167.89155957262074,-39.891559572620736
leakage,0.0,4,13,64.12432676561187,-79.7516619953976,64.12432676561187,103.76855423791697,167.89288100352883,-39.89288100352883
leakage,0.25,4,13,64.12432676561187,-79.7516619953976,64.12432676561187,103.66743829474409,167.79176506035594,-39.79176506035594
leakage,0.5,4,13,64.12432676561187,-79.7516619953976,64.12432676561187,103.6142761947754,167.73860296038725,-39.738602960387254
leakage,1.0,4,13,64.12432676561187,-79.7516619953976,64.12432676561187,103.64749537766903,167.7718221432809,-39.7718221432809
leakage,2.0,4,13,64.12432676561187,-79.7516619953976,64.12432676561187,104.22160728806786,168.34593405367974,-40.34593405367974
leakage,4.0,4,13,64.12432676561187,-79.7516619953976,64.12432676561187,107.00078580688998,171.12511257250185,-43.12511257250185
leakage,8.0,4,13,64.12432676561187,-79.7516619953976,64.12432676561187,117.61998944842074,181.7443162140326,-53.74431621403261
uniform,0.0,4,13,64.12432676561187,-79.7516619953976,64.12432676561187,103.76855423791697,167.89288100352883,-39.89288100352884
leakage,0.0,4,14,64.12432676561187,-95.75165465933532,64.12432676561187,103.76984631915144,167.8941730847633,-39.89417308476331
leakage,0.25,4,14,64.12432676561187,-95.75165465933532,64.12432676561187,103.66872866563365,167.79305543124553,-39.793055431245534
leakage,0.5,4,14,64.12432676561187,-95.75165465933532,64.12432676561187,103.61556531217997,167.73989207779184,-39.739892077791836
leakage,1.0,4,14,64.12432676561187,-95.75165465933532,64.12432676561187,103.648783319131,167.77311008474288,-39.77311008474288
leakage,2.0,4,14,64.12432676561187,-95.75165465933532,64.12432676561187,104.22289701183016,168.34722377744203,-40.347223777442025
leakage,4.0,4,14,64.12432676561187,-95.75165465933532,64.12432676561187,107.0020860832757,171.12641284888758,-43.12641284888758
leakage,8.0,4,14,64.12432676561187,-95.75165465933532,64.12432676561187,117.62131637674344,181.7456431423553,-53.745643142355306
uniform,0.0,4,14,64.12432676561187,-95.75165465933532,64.12432676561187,103.76984631915144,167.8941730847633,-39.89417308476331
leakage,0.0,4,15,64.12435611499659,-111.75164732356197,64.12435611499659,103.77113840501528,167.89549452001188,-39.89549452001188
leakage,0.25,4,15,64.12435611499659,-111.75164732356197,64.12435611499659,103.67002291051301,167.7943790255096,-39.79437902550961
leakage,0.5,4,15,64.12435611499659,-111.75164732356197,64.12435611499659,103.6168616360663,167.7412177510629,-39.74121775106289
leakage,1.0,4,15,64.12435611499659,-111.75164732356197,64.12435611499659,103.6500835634456,167.7744396784422,-39.77443967844221
leakage,2.0,4,15,64.12435611499659,-111.75164732356197,64.12435611499659,104.22420434127561,168.3485604562722,-40.348560456272196
leakage,4.0,4,15,64.12435611499659,-111.75164732356197,64.12435611499659,107.00340625814096,171.12776237313756,-43.12776237313756
leakage,8.0,4,15,64.12435611499659,-111.75164732356197,64.12435611499659,117.62266042131617,181.74701653631274,-53.74701653631274
uniform,0.0,4,15,64.12435611499659,-111.75164732356197,64.12435611499659,103.77113840501528,167.89549452001188,-39.895494520011866
leakage,0.0,4,16,64.12435611499659,-127.7516399877886,64.12435611499659,103.77243049087912,167.89678660587572,-39.89678660587572
leakage,0.25,4,16,64.12435611499659,-127.7516399877886,64.12435611499659,103.6713152987733,167.79567141376987,-39.79567141376987
leakage,0.5,4,16,64.12435611499659,-127.7516399877886,64.12435611499659,103.6181544997457,167.7425106147423,-39.74251061474229
leakage,1.0,4,16,64.12435611499659,-127.7516399877886,64.12435611499659,103.65137791146456,167.77573402646115,-39.77573402646115
leakage,2.0,4,16,64.12435611499659,-127.7516399877886,64.12435611499659,104.22550358727968,168.34985970227626,-40.34985970227626
leakage,4.0,4,16,64.12435611499659,-127.7516399877886,64.12435611499659,107.00472002300087,171.12907613799746,-43.12907613799746
leakage,8.0,4,16,64.12435611499659,-127.7516399877886,64.12435611499659,117.62400688099886,181.74836299599545,-53.74836299599545
uniform,0.0,4,16,64.12435611499659,-127.7516399877886,64.12435611499659,103.77243049087912,167.89678660587572,-39.896786605875704
leakage,0.0,6,0,95.03101190743769,190.06202381487537,190.06202381487537,93.93797618512458,283.99999999999994,-155.99999999999994
leakage,0.25,6,0,95.03101190743769,190.06202381487537,190.06202381487537,93.8404173786367,283.90244119351206,-155.90244119351206
leakage,0.5,6,0,95.03101190743769,190.06202381487537,190.06202381487537,93.78660202944751,283.8486258443229,-155.8486258443229
leakage,1.0,6,0,95.03101190743769,190.06202381487537,190.06202381487537,93.80664309102026,283.8686669058956,-155.86866690589562
leakage,2.0,6,0,95.03101190743769,190.06202381487537,190.06202381487537,94.31475387125622,284.3767776861316,-156.37677768613162
leakage,4.0,6,0,95.03101190743769,190.06202381487537,190.06202381487537,96.84946584653812,286.9114896614135,-158.9114896614135
leakage,8.0,6,0,95.03101190743769,190.06202381487537,190.06202381487537,106.62868031708771,296.6907041319631,-168.69070413196312
uniform,0.0,6,0,95.03101190743769,190.06202381487537,190.06202381487537,93.93797618512458,283.99999999999994,-155.99999999999994
leakage,0.0,6,1,95.03105593432453,174.06204582815084,174.06204582815084,93.93920948376307,268.0012553119139,-140.0012553119139
leakage,0.25,6,1,95.03105593432453,174.06204582815084,174.06204582815084,93.84164941865197,267.90369524680284,-139.90369524680284
leakage,0.5,6,1,95.03105593432453,174.06204582815084,174.06204582815084,93.78783242457595,267.8498782527268,-139.8498782527268
leakage,1.0,6,1,95.03105593432453,174.06204582815084,174.06204582815084,93.80786906945197,267.8699148976028,-139.86991489760283
leakage,2.0,6,1,95.03105593432453,174.06204582815084,174.06204582815084,94.31596772352415,268.378013551675,-140.378013551675
leakage,4.0,6,1,95.03105593432453,174.06204582815084,174.06204582815084,96.85065246730564,270.9126982954565,-142.9126982954565
leakage,8.0,6,1,95.03105593432453,174.06204582815084,174.06204582815084,106.62981985361037,280.6918656817612,-152.69186568176121
uniform,0.0,6,1,95.03105593432453,174.06204582815084,174.06204582815084,93.93920948376307,268.0012553119139,-140.0012553119139
leakage,0.0,6,2,95.03105593432453,158.06206784142634,158.06206784142634,93.94044278240156,252.0025106238279,-124.0025106238279
leakage,0.25,6,2,95.03105593432453,158.06206784142634,158.06206784142634,93.84288452864322,251.90495237006957,-123.90495237006957
leakage,0.5,6,2,95.03105593432453,158.06206784142634,158.06206784142634,93.78906957704955,251.8511374184759,-123.8511374184759
leakage,1.0,6,2,95.03105593432453,158.06206784142634,158.06206784142634,93.80911077477364,251.87117861619998,-123.87117861619998
leakage,2.0,6,2,95.03105593432453,158.06206784142634,158.06206784142634,94.31721902704454,252.3792868684709,-124.3792868684709
leakage,4.0,6,2,95.03105593432453,158.06206784142634,158.06206784142634,96.8519205414511,254.91398838287745,-126.91398838287745
leakage,8.0,6,2,95.03105593432453,158.06206784142634,158.06206784142634,106.63111484610022,264.6931826875266,-136.6931826875266
uniform,0.0,6,2,95.03105593432453,158.06206784142634,158.06206784142634,93.94044278240156,252.0025106238279,-124.0025106238279
leakage,0.0,6,3,95.03109996079242,142.06208985428287,142.06208985428287,93.94167608775514,236.003765942038,-108.003765942038
leakage,0.25,6,3,95.03109996079242,142.06208985428287,142.06208985428287,93.84411934192947,235.90620919621233,-107.90620919621233
leakage,0.5,6,3,95.03109996079242,142.06208985428287,142.06208985428287,93.79030579773443,235.85239565201732,-107.85239565201732
leakage,1.0,6,3,95.03109996079242,142.06208985428287,142.06208985428287,93.81034951008567,235.87243936436855,-107.87243936436855
leakage,2.0,6,3,95.03109996079242,142.06208985428287,142.06208985428287,94.31846183066247,236.38055168494535,-108.38055168494535
leakage,4.0,6,3,95.03109996079242,142.06208985428287,142.06208985428287,96.85317008289306,238.91525993717593,-110.91525993717593
leakage,8.0,6,3,95.03109996079242,142.06208985428287,142.06208985428287,106.6323799797319,248.69446983401477,-120.69446983401477
uniform,0.0,6,3,95.03109996079242,142.06208985428287,142.06208985428287,93.94167608775514,236.003765942038,-108.00376594203802
leakage,0.0,6,4,95.03109996079242,126.0621118671394,126.0621118671394,93.94290939310872,220.0050212602481,-92.0050212602481
leakage,0.25,6,4,95.03109996079242,126.0621118671394,126.0621118671394,93.84535123093077,219.90746309807017,-91.90746309807017
leakage,0.5,6,4,95.03109996079242,126.0621118671394,126.0621118671394,93.79153635601611,219.85364822315552,-91.85364822315552
leakage,1.0,6,4,95.03109996079242,126.0621118671394,126.0621118671394,93.81157760630809,219.87368947344748,-91.87368947344748
leakage,2.0,6,4,95.03109996079242,126.0621118671394,126.0621118671394,94.31968515792819,220.38179702506758,-92.38179702506758
leakage,4.0,6,4,95.03109996079242,126.0621118671394,126.0621118671394,96.85438099638422,222.91649286352362,-94.91649286352362
leakage,8.0,6,4,95.03109996079242,126.0621118671394,126.0621118671394,106.6335561134134,232.6956679805528,-104.6956679805528
uniform,0.0,6,4,95.03109996079242,126.0621118671394,126.0621118671394,93.94290939310872,220.0050212602481,-92.00502126024811
leakage,0.0,6,5,95.03114398684134,110.06213387957696,110.06213387957696,93.94414270517692,204.0062765847539,-76.00627658475389
leakage,0.25,6,5,95.03114398684134,110.06213387957696,110.06213387957696,93.84658553868695,203.9087194182639,-75.9087194182639
leakage,0.5,6,5,95.03114398684134,110.06213387957696,110.06213387957696,93.79277181443953,203.8549056940165,-75.85490569401651
leakage,1.0,6,5,95.03114398684134,110.06213387957696,110.06213387957696,93.81281574502869,203.87494962460565,-75.87494962460565
leakage,2.0,6,5,95.03114398684134,110.06213387957696,110.06213387957696,94.32092973303567,204.38306361261263,-76.38306361261263
leakage,4.0,6,5,95.03114398684134,110.06213387957696,110.06213387957696,96.85564133901933,206.9177752185963,-78.91777521859629
leakage,8.0,6,5,95.03114398684134,110.06213387957696,110.06213387957696,106.63485384076375,216.6969877203407,-88.6969877203407
uniform,0.0,6,5,95.03114398684134,110.06213387957696,110.06213387957696,93.94414270517692,204.0062765847539,-76.00627658475388
leakage,0.0,6,6,95.03114398684134,94.06215589201452,95.03114398684134,93.94537601724512,188.97652000408647,-60.97652000408647
leakage,0.25,6,6,95.03114398684134,94.06215589201452,95.03114398684134,93.84781893111771,188.87896291795906,-60.87896291795906
leakage,0.5,6,6,95.03114398684134,94.06215589201452,95.03114398684134,93.79400584645434,188.82514983329568,-60.82514983329568
leakage,1.0,6,6,95.03114398684134,94.06215589201452,95.03114398684134,93.81405269729615,188.84519668413748,-60.84519668413748
leakage,2.0,6,6,95.03114398684134,94.06215589201452,95.03114398684134,94.32217761743102,189.35332160427237,-61.35332160427237
leakage,4.0,6,6,95.03114398684134,94.06215589201452,95.03114398684134,96.85691823268517,191.88806221952652,-63.88806221952652
leakage,8.0,6,6,95.03114398684134,94.06215589201452,95.03114398684134,106.63618271371422,201.66732670055558,-73.66732670055558
uniform,0.0,6,6,95.03114398684134,94.06215589201452,95.03114398684134,93.94537601724512,188.97652000408647,-60.97652000408647
leakage,0.0,6,7,95.03118801247133,78.06217790403315,95.03118801247133,93.94660933602746,188.9777973484988,-60.9777973484988
leakage,0.25,6,7,95.03118801247133,78.06217790403315,95.03118801247133,93.84905193432422,188.88023994679554,-60.88023994679554
leakage,0.5,6,7,95.03118801247133,78.06217790403315,95.03118801247133,93.7952386081699,188.82642662064123,-60.82642662064123
leakage,1.0,6,7,95.03118801247133,78.06217790403315,95.03118801247133,93.81528530649652,188.84647331896787,-60.84647331896787
