independent_success,pair_success,matching_success,minimum_smc_ess,minimum_smc_unique,smc_acceptance,trial
3.205585820536224e-39,4.372000419209394e-39,3.708931432324753e-39,0.0062579098201859,0.01953125,0.15076771615473752,0
